study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,be7_activity,be7_activity_se
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,30,32,1.155864004765586,1.5146441499798788,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1554.606928915863,1666.1869585707764
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,32,34,3.158741071158484,1.1925823810049956,disintegrationsPerMinutePerGram,5.0001988775588035,6.741061521810542,42.00019887755881,3.897680135777518,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,2003.162431721849,1348.822762298615
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,34,36,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1060.4768662653462,1594.5483360391283
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,36,38,1.3893300475309207,0.6905523146154252,disintegrationsPerMinutePerGram,-2.224378839609168,6.719495966653096,34.775621160390834,3.860262432253437,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,2889.671651562663,901.3642586780404
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,38,40,0.38716552327257525,1.5099527131309618,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,40,42,1.010679624995594,1.1511159089430913,disintegrationsPerMinutePerGram,-2.851090224660672,6.895321185762541,34.148909775339334,4.158780380691644,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,4828.514628953227,1553.98967289936
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,42,44,1.3270004751674989,1.1527709348528972,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1316.9005780345344,1465.6010670083745
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,44,46,1.417418100084347,1.5946863884101576,disintegrationsPerMinutePerGram,-6.927531728453407,6.536464310652097,30.072468271546597,3.532048369491647,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,46,48,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,48,50,2.3225536650231384,1.1206384196790447,disintegrationsPerMinutePerGram,-7.4385203081668845,6.543873142713875,29.561479691833117,3.545740502057639,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,0,2,2.4634118977160973,1.3838769599429368,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,2,4,3.479125784524937,1.3553492378994738,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,4090.735943267104,3628.3375676291103
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,4,6,4.326451137281567,0.704741697807654,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3462.4992208374324,2041.2848997575768
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,6,8,4.17507275303944,1.371837748809618,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,8,10,4.077665855920013,1.3825576072474037,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2228.3136717645466,4123.0425210721
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,10,12,8.983470482764206,1.4887927057611618,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,5502.6331764852575,4373.399598202875
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,12,14,7.810359859751954,1.5134091047408043,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3603.967335062227,4468.302921613594
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,14,16,3.9546429074601073,1.516075932840705,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,16,18,6.139570934959994,0.43918568796164226,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3394.4660823058093,1519.5238916530393
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,18,20,2.630539946876999,1.4823316432725935,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,20,22,5.75582415732641,1.291952526552744,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,22,24,6.1206368678388845,1.3326058436209147,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,6796.699442122928,4841.605807493305
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,24,26,4.685882936950889,0.502064769353815,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,4669.201736580605,2009.3957728793184
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,26,28,5.010285105212985,0.7855292262074953,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3813.789476081724,3166.037768475532
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,28,30,4.015254505060279,0.6374493745713362,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3556.689915612757,2765.4231481395323
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,30,32,4.734662580577245,0.3229115647307691,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,9292.988863288145,2150.2865316079624
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,32,34,5.021432208620788,1.2962408866103576,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,7455.278411049946,8007.906167527437
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,34,36,5.062573060575637,1.4116006037018094,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,13605.472785779266,8629.576199648605
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,36,38,3.3910543132789654,1.0093154657232999,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,11982.094762081428,6230.474734477882
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,38,40,5.964640625869984,1.0630520842365447,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,4173.478127209816,6903.264181428429
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,40,42,5.842887362437337,1.4921498074292996,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,7381.103671458045,9362.954556180941
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,42,44,7.446724395517952,1.416605945016165,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,44,46,6.651762593495859,1.6088301903602291,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,46,48,4.384528269529926,1.0399675211930213,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,17431.772056384787,7419.276852880583
Stevens_et_al_2024,BRAD,BRAD_H,single set of methods,48,50,2.1641369048122723,0.8626646692077158,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,8311.248466940022,6049.033469439583
