study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_method,depth_interval_notes
Beers_et_al_2023,China_Poot,CP-1,gouge auger used,10,15,1.6907859833064562,0.04519706098898658,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-1,gouge auger used,15,20,1.563877230489618,0.04797340463289401,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,0,5,0.7966465832864955,0.10583056153394649,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,5,10,0.7719582083593787,0.14092127218486147,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,10,15,0.8420311703865568,0.11212664141700475,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-2,gouge auger used,15,20,0.8353075278532144,0.06273924452897425,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-3,gouge auger used,0,5,0.33460627294836975,0.2086127584104639,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-3,gouge auger used,5,10,0.5472414680653245,0.1873174436265922,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-3,gouge auger used,10,15,0.7916038513864886,0.11095402016228158,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-3,gouge auger used,15,20,1.310374895599691,0.04549084752260176,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-3,gouge auger used,20,25,1.8251537770587216,0.02121972588093802,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-4,gouge auger used,0,5,0.4636161640568778,0.2870672486122295,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-4,gouge auger used,5,10,0.7526277360760192,0.11284358549336031,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-4,gouge auger used,10,15,1.6583233967001623,0.03790146169124154,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-5,gouge auger used,0,5,0.770277297726043,0.12807374705492117,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-5,gouge auger used,5,10,0.9183024903741602,0.13033141210374646,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-5,gouge auger used,10,15,1.1063543674785814,0.0729040320505751,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-6,gouge auger used,0,5,0.8111444374990152,0.10192529155110035,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-6,gouge auger used,5,10,0.9412048977533579,0.07309365356731237,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-6,gouge auger used,10,15,0.6828699447925914,0.1261576127452717,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-7,gouge auger used,0,5,0.7500013132114324,0.1254854184116352,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-7,gouge auger used,5,10,0.9417301823262754,0.07761187193697591,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-7,gouge auger used,10,15,1.2617335441475421,0.0715536750959359,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-8,gouge auger used,0,5,0.7227915723343122,0.13106366608963257,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-8,gouge auger used,5,10,1.2057382086745494,0.06225813600640959,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-8,gouge auger used,10,15,1.3097445541121902,0.06338131609870715,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-8,gouge auger used,15,19,1.0201026406055482,0.07256578718670646,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-8,gouge auger used,22,27,1.5393989693916676,0.050707970204055305,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-9,gouge auger used,0,5,0.7110251979009629,0.04760732918031837,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-9,gouge auger used,5,10,1.1548906620161472,0.06103472939680527,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-9,gouge auger used,10,15,1.1818902890641005,0.06795824735038933,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,China_Poot,CP-9,gouge auger used,15,20,1.277912308993397,0.05363511659807944,NA,local regression,fraction C determined by equation based on relationship with LOI: (LOI*50.081)-0.4377
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,0,5,0.5813849653049539,0.1694173122263388,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,5,10,0.7444332967385081,0.1297446980953667,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,10,15,0.7205853771280591,0.11789432839681797,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,15,20,0.7187994095801401,0.12466565879753434,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,20,25,0.7698570700677092,0.13906495136491928,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,25,30,0.7768958833448021,0.11246465085925664,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,38,43,0.8180781938615246,0.09821882951653885,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,68,73,0.7283595888072364,0.1009922265057199,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,123,128,0.8433969102761422,0.08813089295618372,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,173,178,0.6949514899696911,0.09420541290770301,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,223,228,0.7019903032467839,0.0942524598032156,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,260,265,0.7365540281447475,0.09545551829920741,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-1,gouge auger used,323,328,0.7196398648968079,0.0954777333517169,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,0,5,0.14834036339186757,0.4097498578737914,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,5,10,0.25360739180451014,0.23645303830692077,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,10,15,0.27808565290245996,0.23896595208070587,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,15,20,0.31086341025250436,0.2570454545454543,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,20,25,0.29457958849206556,0.2574731328456604,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,25,30,0.3706407946505019,0.1917106369962519,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,38,43,0.5704590461882725,0.1300024703557311,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,73,78,0.6994689372967805,0.10447761194029771,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,123,128,0.6364347885466952,0.10079893475366217,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,165,170,0.7697520131531257,0.07386363636363741,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,223,228,0.7758453141989674,0.07854894318692911,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-2,gouge auger used,255,260,0.7796273631239724,0.07373720968003875,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,0,5,0.5730854690528594,0.1944514501891558,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,5,10,0.7236320276509799,0.12952534191473328,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,10,15,0.8768050091136874,0.09183335541131285,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,15,20,0.8639880655345035,0.09042236763831109,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,20,25,0.9258665882241705,NA,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,25,30,0.8770151229428542,0.07677589093518265,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,37,42,0.8209147305552784,0.08533021624781661,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,72,77,0.7039863846238701,0.08892742135248993,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,122,127,0.7714329237864612,0.07180539273153488,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,153,158,0.6665861230321527,0.07616879705831124,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,222,227,0.7588260940364443,0.08256561793847177,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-3,gouge auger used,255,260,0.6556602039154712,0.08247997899435487,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,0,5,0.6426331465071203,0.1536043393842266,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,5,10,0.8730229601886822,0.10292937399678503,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,10,15,0.8099888114385968,0.10454915438183957,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,15,20,0.6247734710279294,0.10338213023725333,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,20,25,0.7651295089114528,0.11562718990890401,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,25,30,0.7260483366863999,0.10781159513544837,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,37,42,0.7918139652156555,0.0916383832150514,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,72,77,0.5658365419465996,0.13875029698266217,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,122,127,0.6473607076633766,0.1091916558018259,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Coon_Island,CI-4,gouge auger used,172,177,0.8222804704448636,0.09050154104791082,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
