"","study_id","country","site_id","core_id","core_latitude","core_longitude","core_date","Data_owner","core_position_accuracy_flag","core_position_accuracy","landscape_position","hydrogeomorphology","Dominant species","core_length","core_length_flag","vegetation_class","vegetation_notes"
"137","Wooller et al 2003","Belize","Twin Cays","M0074",16.825075,-88.105023,"2001","M. Wooller, mjwooller@alaska.edu","estimated from GE",25,"central","marine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"138","Wooller et al 2003","Belize","Twin Cays","M0075",16.828987,-88.105276,"2001","M. Wooller, mjwooller@alaska.edu","estimated from GE",25,"outer","marine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"139","Wooller et al 2003","Belize","Twin Cays","M0076",16.832389,-88.103341,"2001","M. Wooller, mjwooller@alaska.edu","estimated from GE",25,"central","marine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"140","Wooller et al 2003","Belize","Twin Cays","M0077",16.833514,-88.101791,"2001","M. Wooller, mjwooller@alaska.edu","estimated from GE",25,"central","marine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"141","Wooller et al 2003","Belize","Twin Cays","M0078",16.833349,-88.100789,"2001","M. Wooller, mjwooller@alaska.edu","estimated from GE",25,"outer","marine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"142","Wooller et al 2003","Belize","Man of War Cay","M0079",16.80778,-88.1507,"2001","M. Wooller, mjwooller@alaska.edu","approximate",750,"unknown","marine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"143","Lacerda et al 1995","Brazil","Sepetiba Bay","M0080",-22.933926,-43.889642,"1993","L. D. Lacerda","approximate",600,"unknown","marine","Rhizophora mangle",0.15,"core depth limited by length of corer","forested","mangrove"
"144","Lacerda et al 1995","Brazil","Sepetiba Bay","M0081",-22.933926,-43.889642,"1993","L. D. Lacerda","approximate",600,"unknown","marine","Avicennia schaueriana",0.15,"core depth limited by length of corer","forested","mangrove"
"145","Jennerjahn and Ittekkot 2002","Brazil","Sepetiba Bay","M0082",-22.933926,-43.889642,"1989","C. A. R. Silva","approximate",600,"unknown","marine",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"146","Jennerjahn and Ittekkot 1997","Brazil","Mouth of Paraiba do Sul","M0083",-21.601023,-41.049465,"1992","T. C. Jennerjahn","approximate",20000,"unknown","unknown",NA,0.01,"core depth limited by length of corer","forested","mangrove"
"147","Alongi et al 2005","China","Fujian Province","M0084",24.393693,117.922137,"2002","D. M. Alongi, d.alongi@aims.gov.au","estimated from GE",50,"outer","estuarine/marine","Kandelia candel",1,"core depth limited by length of corer","forested","mangrove"
"148","Alongi et al 2005","China","Fujian Province","M0085",24.402439,117.916642,"2002","D. M. Alongi, d.alongi@aims.gov.au","estimated from GE",50,"outer","estuarine/marine","Kandelia candel",1,"core depth limited by length of corer","forested","mangrove"
"149","Alongi et al 2005","China","Fujian Province","M0086",24.403115,117.906607,"2002","D. M. Alongi, d.alongi@aims.gov.au","estimated from GE",50,"outer","estuarine/marine","Kandelia candel",1,"core depth limited by length of corer","forested","mangrove"
"150","Twilley et al 1997","Ecuador","Guayas River","M0087",-2.448136,-79.690736,"1995","R. R. Twilley, rtwilley@usl.edu","estimated from GE",50,"outer","riverine",NA,NA,"unknown","forested","mangrove"
"151","Twilley et al 1997","Ecuador","Guayas River","M0088",-2.448372,-79.690668,"1995","R. R. Twilley, rtwilley@usl.edu","estimated from GE",50,"outer","riverine",NA,NA,"unknown","forested","mangrove"
"152","Twilley et al 1997","Ecuador","Guayas River","M0089",-2.435707,-79.687784,"1995","R. R. Twilley, rtwilley@usl.edu","estimated from GE",50,"outer","riverine",NA,NA,"unknown","forested","mangrove"
"153","Twilley et al 1997","Ecuador","Guayas River","M0090",-2.435771,-79.687614,"1995","R. R. Twilley, rtwilley@usl.edu","estimated from GE",50,"outer","riverine",NA,NA,"unknown","forested","mangrove"
"154","Twilley et al 1997","Ecuador","Guayas River","M0091",-2.428006,-79.687389,"1995","R. R. Twilley, rtwilley@usl.edu","estimated from GE",50,"outer","riverine",NA,NA,"unknown","forested","mangrove"
"155","Twilley et al 1997","Ecuador","Guayas River","M0092",-2.42792,-79.687291,"1995","R. R. Twilley, rtwilley@usl.edu","estimated from GE",50,"outer","riverine",NA,NA,"unknown","forested","mangrove"
"156","Marchand et al 2004","French Guiana","Sinnamary","M0093",5.348996,-52.8448990749746,"2001","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"157","Marchand et al 2004, Marchand et al 2003","French Guiana","Sinnamary","M0094",5.444081,-52.995144199741,"2000","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"central","estuarine",NA,1.4,"core depth limited by length of corer","forested","mangrove"
"158","Marchand et al 2004","French Guiana","Sinnamary","M0095",5.443449,-52.9950338525213,"2001","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer/central","estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"159","Marchand et al 2003","French Guiana","Sinnamary","M0096",5.347671,-52.8437223551482,"2000","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","marine",NA,1.4,"core depth limited by length of corer","forested","mangrove"
"160","Marchand et al 2004","French Guiana","Sinnamary","M0097",5.444651,-52.9949656443971,"2000","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"central","estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"161","Marchand et al 2004, Marchand et al 2003","French Guiana","Sinnamary","M0098",5.361244,-52.8878859002044,"2000","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"back","marine",NA,1.4,"core depth limited by length of corer","forested","mangrove"
"162","Marchand et al 2004","French Guiana","Sinnamary","M0099",5.361213,-52.8860094121922,"2001","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"back","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"163","Marchand et al 2004","French Guiana","Sinnamary","M0100",5.361265,-52.8867132203576,"2001","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"back","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"164","Marchand et al 2004","French Guiana","Sinnamary","M0101",5.357695,-52.8448710280801,"2001","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"165","Marchand et al 2004","French Guiana","Sinnamary","M0102",5.444407,-52.9949828827246,"2001","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"central","estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"166","Marchand et al 2004","French Guiana","Sinnamary","M0103",5.379758,-52.9207804640132,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"back","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"167","Marchand et al 2004","French Guiana","Sinnamary","M0104",5.421722,-53.0034966287274,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"back","marine",NA,1,"core depth limited by length of corer","forested","mangrove"
"168","Marchand et al 2004","French Guiana","Kaw River","M0105",4.790728,-52.1301045081681,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"central","marine/estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"169","Marchand et al 2004","French Guiana","Kaw River","M0106",4.789756,-52.1324922280966,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"central","estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"170","Marchand et al 2004","French Guiana","Kaw River","M0107",4.788874,-52.1619467829665,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"central","estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"171","Marchand et al 2004","French Guiana","Kaw River","M0108",4.783776,-52.1330954969604,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","riverine/estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"172","Marchand et al 2004","French Guiana","Kaw River","M0109",4.78338,-52.1321210958885,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","riverine/estuarine",NA,1,"core depth limited by length of corer","forested","mangrove"
"173","Marchand et al 2004","French Guiana","Kaw River","M0110",4.772274,-52.1312553648555,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","riverine",NA,1,"core depth limited by length of corer","forested","mangrove"
"174","Marchand et al 2004","French Guiana","Kaw River","M0111",4.772211,-52.1311110046606,"2002","C. Marchand, cyril.marchand@univ-orleans.fr","exact",5,"outer","riverine",NA,1,"core depth limited by length of corer","forested","mangrove"
"175","Lallier-Verges et al 1998","French West Indies","Guadeloupe","M0112",16.278088,-61.548429,"1996","E. Lallier-Verges, elisa- beth.lallier-verges@univ-orleans.fr","estimated from GE",150,"outer","marine",NA,1.736,"core depth represents deposit depth","forested","mangrove"
"176","Lallier-Verges et al 1998","French West Indies","Guadeloupe","M0113",16.277168,-61.543488,"1996","E. Lallier-Verges, elisa- beth.lallier-verges@univ-orleans.fr","estimated from GE",150,"central","marine",NA,1.988,"core depth represents deposit depth","forested","mangrove"
"177","Lallier-Verges et al 1998","French West Indies","Guadeloupe","M0114",16.27688,-61.541943,"1996","E. Lallier-Verges, elisa- beth.lallier-verges@univ-orleans.fr","estimated from GE",150,"central","marine",NA,1.788,"core depth represents deposit depth","forested","mangrove"
"178","Lallier-Verges et al 1998","French West Indies","Guadeloupe","M0115",16.276196,-61.538235,"1996","E. Lallier-Verges, elisa- beth.lallier-verges@univ-orleans.fr","estimated from GE",150,"central","marine",NA,1.63697,"core depth represents deposit depth","forested","mangrove"
"179","Lallier-Verges et al 1998","French West Indies","Guadeloupe","M0116",16.275196,-61.53275,"1996","E. Lallier-Verges, elisa- beth.lallier-verges@univ-orleans.fr","estimated from GE",150,"back","marine",NA,1.886,"core depth represents deposit depth","forested","mangrove"
"180","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0117",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"181","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0118",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"182","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0119",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"183","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0120",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"184","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0121",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"185","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0122",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"186","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0123",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"187","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0124",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"188","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0125",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"189","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0126",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"190","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0127",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"191","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0128",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"192","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0129",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"193","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0130",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"194","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0131",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"195","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0132",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"196","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0133",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"197","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0134",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"198","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0135",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"199","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0136",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"200","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0137",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"201","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0138",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"202","Bouillon et al 2003","India","Coringa Wildlife Sanctuary","M0139",16.825207,82.293886,"1996","S. Bouillon, steven.bouillon@vub.ac.be","approximate",10000,"unknown","estuarine/riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"203","Bouillon et al 2003","Sri Lanka","Galle","M0140",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"204","Bouillon et al 2003","Sri Lanka","Galle","M0141",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"205","Bouillon et al 2003","Sri Lanka","Galle","M0142",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"206","Bouillon et al 2003","Sri Lanka","Galle","M0143",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"207","Bouillon et al 2003","Sri Lanka","Galle","M0144",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"208","Bouillon et al 2003","Sri Lanka","Galle","M0145",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"209","Bouillon et al 2003","Sri Lanka","Galle","M0146",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"210","Bouillon et al 2003","Sri Lanka","Galle","M0147",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"211","Bouillon et al 2003","Sri Lanka","Galle","M0148",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
"212","Bouillon et al 2003","Sri Lanka","Galle","M0149",6.028306,80.250135,"1999","S. Bouillon, steven.bouillon@vub.ac.be","approximate",750,"unknown","riverine",NA,0.05,"core depth limited by length of corer","forested","mangrove"
