study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,redox,sand,silt,clay,moisture
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 1,5,15,NA,0.01770484609,NA,NA,NA,NA,0.07019363209
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 2,5,15,NA,0.02552778964,NA,NA,NA,NA,0.1388696961
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 3,5,15,NA,NA,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 1,0,5,NA,0.02899782927,NA,NA,NA,NA,0.1267119867
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 2,0,5,NA,0.03660212334,NA,NA,NA,NA,0.07074226316
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 3,0,5,NA,NA,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 1,100,120,NA,0.015635747460000002,NA,NA,NA,NA,0.07636496023
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 2,100,120,NA,NA,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Mngazi,Mngazi-Stenotaphrum secundatum-Winter-Transect 3-core 3,100,120,NA,NA,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 1-core 1,5,15,NA,0.01466479202,NA,NA,NA,NA,0.09308166369
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 1-core 1,100,120,NA,0.01079675749,NA,NA,NA,NA,0.1062905185
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 1-core 1,0,5,NA,0.03074409644,NA,NA,NA,NA,0.1695852279
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 2-core 1,5,15,NA,0.028885673870000003,NA,NA,NA,NA,0.1459243566
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 2-core 1,0,5,NA,0.03426678986,NA,NA,NA,NA,0.14904372759999998
Bezuidenhout_et_al_2011,Seekoei,Seekoei-Sporobolus virginicus-Winter-Transect 2-core 1,100,120,NA,0.034238372180000004,NA,NA,NA,NA,0.2054244808
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,5,15,NA,0.00924843415,NA,0.2455,0.6455,0.10890000000000001,0.0857
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,0,5,NA,0.02965329429,NA,0.39399999999999996,0.4056,0.2004,0.1746
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 1,100,120,NA,0.00528373075,NA,0.0823,0.8748,0.0429,0.0787
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,5,15,NA,0.01566045504,NA,0.076,0.8348,0.0892,0.1097
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,0,5,NA,0.04601244492,NA,0.33149999999999996,0.5145000000000001,0.1539,0.2418
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 1,100,120,NA,0.00766574415,NA,0.0697,0.887,0.0434,0.1072
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,5,15,NA,0.023808014449999998,NA,0.6021706941,0.2166147684,0.1812145375,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,0,5,NA,0.02702267643,NA,0.38736885039999996,0.3645864289,0.2480447207,0.18025224909999998
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 1,100,120,NA,NA,NA,0.31154567839999997,0.5537054436,0.134748878,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,5,15,NA,0.0173587369,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,0,5,NA,0.050420965090000006,NA,0.4198114512,0.34073639129999994,0.23945215739999998,0.1779257161
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 1,100,120,NA,0.00590095656,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,5,15,NA,0.0857,24.55,0.10890000000000001,NA,0.6455,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,0,5,NA,0.1746,39.4,0.2004,NA,0.4056,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 1 Zone a-core 2,100,120,NA,0.0787,8.23,0.0429,NA,0.8748,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,5,15,NA,0.1097,7.6,0.0892,NA,0.8348,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,0,5,NA,0.2418,33.15,0.1539,NA,0.5145000000000001,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Summer-Transect 2 Zone a-core 2,100,120,NA,0.1072,6.97,0.0434,NA,0.887,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 2,5,15,NA,NA,60.21706941,0.1812145375,NA,0.2166147684,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 2,0,5,NA,0.18025224909999998,38.73688504,0.2480447207,NA,0.3645864289,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 1 Zone a-core 2,100,120,NA,NA,31.15456784,0.134748878,NA,0.5537054436,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 2,5,15,NA,NA,NA,NA,NA,NA,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 2,0,5,NA,0.1779257161,41.98114512,0.23945215739999998,NA,0.34073639129999994,NA
Bezuidenhout_et_al_2011,Kromme,Kromme-Zostera capensis-Winter-Transect 2 Zone a-core 2,100,120,NA,NA,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-1,0,5,NA,0.102685,258.4,NA,NA,NA,0.63223
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-2,0,5,NA,0.124905,221.8,NA,NA,NA,0.51506
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-3,0,5,NA,0.1509,222.7,NA,NA,NA,0.538955
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-4,0,5,NA,0.16216,207.7,NA,NA,NA,0.562905
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-5,0,5,NA,0.17260999999999999,41.5,NA,NA,NA,0.624185
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-6,0,5,NA,0.17322500000000002,-189.9,NA,NA,NA,0.641045
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-7,0,5,NA,0.17742000000000002,138.5,NA,NA,NA,0.64499
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-8,0,5,NA,0.18603000000000003,162.8,NA,NA,NA,0.63029
Brown_and_Rajkaran_2020,Berg,Berg-summer-surface sample-9,0,5,NA,0.215925,96.3,NA,NA,NA,0.67515
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-1,0,5,NA,0.15032500000000001,NA,NA,NA,NA,0.53049
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-2,0,5,NA,0.17074,NA,NA,NA,NA,0.6497700000000001
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-3,0,5,NA,0.174095,NA,NA,NA,NA,0.515805
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-4,0,5,NA,0.18056,NA,NA,NA,NA,0.608135
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-5,0,5,NA,0.18079,NA,NA,NA,NA,0.6420600000000001
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-6,0,5,NA,0.203275,NA,NA,NA,NA,0.641205
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-7,0,5,NA,0.215445,NA,NA,NA,NA,0.720985
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-8,0,5,NA,0.23675000000000002,NA,NA,NA,NA,0.7038150000000001
Brown_and_Rajkaran_2020,Berg,Berg-winter-surface sample-9,0,5,NA,0.261565,NA,NA,NA,NA,0.6755450000000001
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-1,0,5,NA,0.02735,207.2,NA,NA,NA,0.25311
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-2,0,5,NA,0.02879,263.8,NA,NA,NA,0.249085
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-3,0,5,NA,0.029075000000000004,213.5,NA,NA,NA,0.232435
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-4,0,5,NA,0.031200000000000002,192.6,NA,NA,NA,0.23827
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-5,0,5,NA,0.033170000000000005,351.2,NA,NA,NA,0.210835
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-6,0,5,NA,0.03492,67.4,NA,NA,NA,0.257545
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-7,0,5,NA,0.037085,382.7,NA,NA,NA,0.21943000000000001
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-8,0,5,NA,0.039935,142.1,NA,NA,NA,0.24739
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-summer-surface sample-9,0,5,NA,0.065765,267.3,NA,NA,NA,0.308225
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-1,0,5,NA,0.024215,NA,NA,NA,NA,0.22138000000000002
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-2,0,5,NA,0.026690000000000002,NA,NA,NA,NA,0.215375
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-3,0,5,NA,0.03256,NA,NA,NA,NA,0.20494
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-4,0,5,NA,0.032645,NA,NA,NA,NA,0.27932
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-5,0,5,NA,0.034249999999999996,NA,NA,NA,NA,0.184125
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-6,0,5,NA,0.03642,NA,NA,NA,NA,0.257755
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-7,0,5,NA,0.04056,NA,NA,NA,NA,0.269605
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-8,0,5,NA,0.047235,NA,NA,NA,NA,0.267525
Brown_and_Rajkaran_2020,Heuningnes,Heuningnes-winter-surface sample-9,0,5,NA,0.09346,NA,NA,NA,NA,0.229725
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-1,0,5,NA,0.054415,34.3,NA,NA,NA,0.283655
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-2,0,5,NA,0.056035,73.1,NA,NA,NA,0.34404
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-3,0,5,NA,0.056604999999999996,-127.8,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-4,0,5,NA,0.057175000000000004,-73.7,NA,NA,NA,0.32889
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-5,0,5,NA,0.05984,238.9,NA,NA,NA,0.27327999999999997
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-6,0,5,NA,0.06176,258.2,NA,NA,NA,0.29530999999999996
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-7,0,5,NA,0.065625,-147.2,NA,NA,NA,0.35708
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-8,0,5,NA,0.06633,-31.4,NA,NA,NA,0.34153
Brown_and_Rajkaran_2020,Kwelera,Kwelera-summer-surface sample-9,0,5,NA,0.070505,-99.5,NA,NA,NA,0.383735
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-1,0,5,NA,0.030955,NA,NA,NA,NA,0.244395
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-2,0,5,NA,0.041455,NA,NA,NA,NA,0.25397
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-3,0,5,NA,0.04182,NA,NA,NA,NA,0.23343499999999998
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-4,0,5,NA,0.041985,NA,NA,NA,NA,0.262285
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-5,0,5,NA,0.045815,NA,NA,NA,NA,0.27044
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-6,0,5,NA,0.04886,NA,NA,NA,NA,0.28475
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-7,0,5,NA,0.052614999999999995,NA,NA,NA,NA,0.325055
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-8,0,5,NA,0.06908500000000001,NA,NA,NA,NA,0.311405
Brown_and_Rajkaran_2020,Kwelera,Kwelera-winter-surface sample-9,0,5,NA,0.11961499999999999,NA,NA,NA,NA,0.41158
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-1,0,5,NA,0.028900000000000002,4.3,NA,NA,NA,0.033
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-2,0,5,NA,0.0348,13.2,NA,NA,NA,0.26
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-3,0,5,NA,0.0348,13.2,NA,NA,NA,0.26
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-4,0,5,NA,0.0394,83.85,NA,NA,NA,0.2876
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-5,0,5,NA,0.0394,83.85,NA,NA,NA,0.2876
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-6,0,5,NA,0.04019999999999999,-5.9,NA,NA,NA,0.22190000000000001
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-7,0,5,NA,0.04019999999999999,-5.9,NA,NA,NA,0.22190000000000001
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-8,0,5,NA,0.0524,-6.7,NA,NA,NA,0.2889
Brown_and_Rajkaran_2020,Langebaan,Langebaan-summer-surface sample-9,0,5,NA,0.0525,-6.7,NA,NA,NA,0.2889
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-1,0,5,NA,0.09031499999999999,-23.5,NA,NA,NA,0.464615
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-2,0,5,NA,0.09482499999999999,62.3,NA,NA,NA,0.536235
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-3,0,5,NA,0.098,-223.9,NA,NA,NA,0.525815
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-4,0,5,NA,0.10445,-195.8,NA,NA,NA,0.43514
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-5,0,5,NA,0.1173,-180.6,NA,NA,NA,0.52447
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-6,0,5,NA,0.127295,-296.8,NA,NA,NA,0.54898
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-7,0,5,NA,0.131525,-214.1,NA,NA,NA,0.553145
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-8,0,5,NA,0.139655,-249.8,NA,NA,NA,0.525175
Brown_and_Rajkaran_2020,Langebaan,Langebaan-winter-surface sample-9,0,5,NA,NA,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-1,0,5,NA,0.03968,45,NA,NA,NA,0.304035
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-2,0,5,NA,0.051230000000000005,23.7,NA,NA,NA,0.29528
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-3,0,5,NA,0.073145,-9.9,NA,NA,NA,0.3772
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-4,0,5,NA,0.07434,285.8,NA,NA,NA,0.35313
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-5,0,5,NA,0.097385,252.4,NA,NA,NA,0.4106
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-6,0,5,NA,0.17992,220.4,NA,NA,NA,0.5158
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-7,0,5,NA,0.37016,227.8,NA,NA,NA,0.271955
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-8,0,5,NA,0.38838,136,NA,NA,NA,0.281815
Brown_and_Rajkaran_2020,Nahoon,Nahoon-summer-surface sample-9,0,5,NA,NA,331.5,NA,NA,NA,0.364
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-1,0,5,NA,0.04942,NA,NA,NA,NA,0.34813000000000005
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-2,0,5,NA,0.053365,NA,NA,NA,NA,0.28667000000000004
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-3,0,5,NA,0.072435,NA,NA,NA,NA,0.33242
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-4,0,5,NA,0.07899,NA,NA,NA,NA,0.36060000000000003
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-5,0,5,NA,0.08241,NA,NA,NA,NA,0.37107
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-6,0,5,NA,0.084555,NA,NA,NA,NA,0.365375
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-7,0,5,NA,0.08800000000000001,NA,NA,NA,NA,0.382225
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-8,0,5,NA,0.091725,NA,NA,NA,NA,0.37057
Brown_and_Rajkaran_2020,Nahoon,Nahoon-winter-surface sample-9,0,5,NA,0.10676500000000001,NA,NA,NA,NA,0.41664
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-1,0,5,NA,0.012430000000000002,220.6,NA,NA,NA,0.415065
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-2,0,5,NA,0.0316,86.2,NA,NA,NA,0.20079999999999998
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-3,0,5,NA,0.0331,41.8,NA,NA,NA,0.213
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-4,0,5,NA,0.0348,NA,NA,NA,NA,0.26
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-5,0,5,NA,0.0394,NA,NA,NA,NA,0.2876
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-6,0,5,NA,0.04019999999999999,NA,NA,NA,NA,0.22190000000000001
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-7,0,5,NA,0.0524,NA,NA,NA,NA,0.2889
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-8,0,5,NA,0.07866,183.5,NA,NA,NA,0.35341500000000003
Brown_and_Rajkaran_2020,Olifants,Olifants-summer-surface sample-9,0,5,NA,0.138905,163.3,NA,NA,NA,0.393735
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-1,0,5,NA,0.058304999999999996,193.2,NA,NA,NA,0.312135
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-2,0,5,NA,0.063565,178.1,NA,NA,NA,0.322205
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-3,0,5,NA,0.07362,229.9,NA,NA,NA,0.329795
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-4,0,5,NA,0.07513,NA,NA,NA,NA,0.338575
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-5,0,5,NA,0.11413999999999999,231.7,NA,NA,NA,0.41470999999999997
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-6,0,5,NA,0.14775,67.1,NA,NA,NA,0.441195
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-7,0,5,NA,0.14966,NA,NA,NA,NA,0.47116
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-8,0,5,NA,0.17389,187.7,NA,NA,NA,0.41148
Brown_and_Rajkaran_2020,Olifants,Olifants-winter-surface sample-9,0,5,NA,0.26265499999999997,NA,NA,NA,NA,0.61547
Brown_and_Rajkaran_2020,Nahoon,Nahoon-Avicennia marina-core 1,50,55,NA,0.17944178300000002,-252.5333333,NA,NA,NA,0.2758178488
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,0,3,NA,0.1814390424,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,12,15,NA,0.1406156262,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,15,18,NA,0.09240800395000001,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,18,21,NA,0.11515921300000001,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,3,6,NA,0.1615107197,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,6,9,NA,0.13178262610000002,NA,NA,NA,NA,NA
Brown_and_Rajkaran_2020,Kobonqaba,Kobonqaba-Zostera capensis-core 1,9,12,NA,0.1790936676,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,0,10,NA,0.027040225690000003,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,10,21,NA,0.02453002877,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,21,25,NA,0.02363008428,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,25,35,NA,0.02420510788,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,35,42,NA,0.022289082329999998,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,42,49,NA,0.02087462421,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,49,50,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,50,56,NA,0.024422153710000002,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,56,63,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,63,70,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,70,80,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,80,90,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,90,100,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Ashmead-core-1,100,110,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,0,10,NA,0.02621719664,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,10,21,NA,0.0226985144,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,21,25,NA,0.01882772707,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,25,35,NA,0.02100105821,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,35,42,NA,0.0232661205,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,42,49,NA,0.025356605230000002,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,49,50,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,50,56,NA,0.02257100516,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,56,63,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,63,70,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,70,80,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,80,90,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,90,100,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Lower-core-1,100,110,NA,NA,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,0,10,NA,0.03017043299,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,10,21,NA,0.02873034869,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,21,25,NA,0.02743251533,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,25,35,NA,0.02928586636,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,35,42,NA,0.01825042736,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,42,49,NA,0.01843248189,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,49,50,NA,0.02202703472,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,50,56,NA,0.02252471871,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,56,63,NA,0.01889181983,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,63,70,NA,0.02116372274,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,70,80,NA,0.02193024523,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,80,90,NA,0.02646734425,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,90,100,NA,0.02921540039,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Middle-core-1,100,110,NA,0.02169610139,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Upper-core-1,0,10,NA,0.025987421830000003,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Upper-core-1,10,21,NA,0.03117585725,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Upper-core-1,21,25,NA,0.02625520431,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Upper-core-1,25,35,NA,0.027759311860000004,NA,NA,NA,NA,NA
Els_2017,Knysna,Knysna-Upper-core-1,35,42,NA,0.02764102963,NA,NA,NA,NA,NA
