study_id,estuary_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon_measured,fraction_carbon_modeled,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,8,10,0.77,0.097354497,NA,0.039077349,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,10,12,0.91,0.072691552,0.024694138,0.027411378,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,12,14,0.89,0.073221757,NA,0.027657696,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,14,16,0.8,0.079021637,NA,0.030364994,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,16,18,0.9,0.087179487,NA,0.03421281,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,18,20,0.94,0.082352941,NA,0.031930644,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,20,22,0.86,0.077502691,0.028222881,0.029653696,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,22,24,0.91,0.081866197,NA,0.031701399,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,24,26,0.92,0.063291139,NA,0.023076905,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,26,28,0.93,0.07184466,NA,0.027018346,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,28,30,0.85,0.080662983,NA,0.031135425,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,30,32,0.8,0.091732729,0.036432969,0.036380696,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,32,34,0.82,0.088770053,NA,0.03496846,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,34,36,0.75,0.119266055,NA,0.049799051,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,36,38,0.58,0.157524613,NA,0.069325329,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,38,40,0.68,0.110546379,NA,0.045492103,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,40,42,0.61,0.134057971,NA,0.05722701,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,42,44,0.54,0.259299191,0.104927049,0.12625684,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,44,46,0.7,0.198994975,NA,0.091648072,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,46,48,0.88,0.090909091,NA,0.035987471,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,48,50,1.32,0.030462185,NA,0.008424894,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,50,52,1.15,0.039517014,0.011778128,0.012390843,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,52,54,1.14,0.054393305,NA,0.019031153,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,54,56,1.25,0.05026178,NA,0.017171432,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,56,58,1.22,0.043890866,NA,0.014327116,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,58,60,1.17,0.050583658,NA,0.01731589,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,60,62,1.22,0.053204353,0.011976556,0.018494746,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,62,64,1.31,0.040880503,NA,0.012993013,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,64,66,1.32,0.041828794,NA,0.013412583,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,66,68,1.39,0.033880903,NA,0.009915524,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,68,70,1.34,0.036072144,NA,0.010875252,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,70,72,1.2,0.04,0.00725056,0.012604,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,72,74,1.44,0.02398524,NA,0.005623249,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,74,76,1.36,0.025316456,NA,0.006196677,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,76,78,1.32,0.0208901,NA,0.004294795,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,78,80,1.25,0.019349845,NA,0.003636207,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,80,82,1.18,0.019147997,0.002892106,0.003550023,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,1,82,84,1.1,0.017361111,NA,0.002788312,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,0,2,0.96,0.062222222,NA,0.022587951,1.323506941,40.68629677,6.331441624,17.1716112,6.90241833,24.32487466,1.779459687,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,2,4,0.91,0.097099622,NA,0.038954611,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,4,6,0.86,0.113866967,NA,0.047125981,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,6,8,0.87,0.08987701,NA,0.035495401,1.879471817,29.98228263,4.793869915,11.73062734,5.245567313,18.80799646,1.409507761,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,8,10,0.86,0.070478723,NA,0.02638549,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,10,12,0.9,0.077474892,NA,0.029640694,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,12,14,0.98,0.059332509,NA,0.021270114,2.331634033,26.22251688,4.211262031,6.801492927,4.675814937,19.74525657,1.446970949,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,14,16,0.84,0.077333333,NA,0.029574489,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,16,18,0.92,0.076363636,NA,0.029121355,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,18,20,0.92,0.075991189,NA,0.028947488,2.674836202,28.67465662,4.574233441,4.825342559,5.138506208,24.08091411,1.734022219,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,20,22,0.95,0.068452381,NA,0.025449064,7.239413025,28.67504099,4.95552592,2.265021839,5.619083091,26.52149755,1.996335067,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,22,24,1.05,0.065663475,NA,0.024164939,3.881723369,26.48609893,4.256938349,3.231373585,4.816149806,23.41429061,1.685101058,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,24,26,1.04,0.062078273,NA,0.022522165,1.515437623,27.09995159,4.406023056,6.938044978,4.898802855,20.49716885,1.523799363,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,26,28,1.11,0.063249727,NA,0.023057947,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,28,30,1.1,0.060212515,NA,0.021670816,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,30,32,1.21,0.042806183,NA,0.013845686,0,20.92445654,3.662927653,1.588104366,4.147138432,19.41348082,1.466873737,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,32,34,1.1,0.05982906,NA,0.021496147,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,34,36,1.19,0.052023121,NA,0.017962802,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,36,38,1.34,0.051248357,NA,0.017614434000000002,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,38,40,1.21,0.043820516,NA,0.014295867,0,21.73323175,3.908621363,3.550495329,4.386619001,18.35574939,1.461321086,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,40,42,1,0.062181448,NA,0.022569315,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,42,44,1.17,0.045950547,NA,0.01524356,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,44,46,1.09,0.039585297,NA,0.012420969,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,46,48,1.11,0.048327138,NA,0.016304701,0.336866054,22.06183275,4.033356872,3.241583742,4.525011266,18.97873645,1.501501691,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,48,50,1.11,0.053215078,NA,0.01849958,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,50,52,1.02,0.049304678,NA,0.016742317,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,52,54,1.07,0.054406964,NA,0.019037321,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,54,56,0.94,0.063829787,NA,0.023323602,0,23.98231503,4.307493596,4.236082925,4.822747406,19.95403182,1.574307926,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,56,58,0.91,0.056835637,NA,0.020136137,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,58,60,0.94,0.063211125,NA,0.023040276,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,60,62,1.18,0.04248366,NA,0.013702695,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,62,64,1.11,0.046943231,NA,0.01568631,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,64,66,1.24,0.036958817,NA,0.011264555,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,66,68,1.14,0.048298573,NA,0.016291923,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,68,70,1.01,0.057108141,NA,0.020259685,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,70,72,0.91,0.048884166,NA,0.016553984,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,HM5,2,72,74,1.04,0.052004334,NA,0.01795435,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,0,2,1.07,0.039877301,0.011248448,0.012549833,0.758678727,28.30122212,4.550553344,10.2813997,5.089999123,18.53086175,1.639825869,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,2,4,0.99,0.032,NA,0.0090944,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,4,6,0.89,0.04534005,NA,0.014971613,2.520290653,29.60234102,4.649100412,10.58581322,5.206249115,19.56075283,1.665999296,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,6,8,0.72,0.083547558,NA,0.032493983,3.164455949,34.25814854,5.631169791,17.0392168,6.190799411,18.06863994,1.69963733,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,8,10,0.99,0.056650246,NA,0.020052114,2.070920755,33.41138531,5.337480282,13.79029335,5.936817653,20.33341843,1.791636769,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,10,12,0.99,0.050970874,0.015791214,0.017489767,1.205226164,24.59920479,3.947035911,4.461654457,4.534642613,20.36547912,1.713647766,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,12,14,1,0.050292398,NA,0.01718517,1.846244399,24.24705269,3.985599819,5.923175566,4.532589472,18.62021558,1.629448223,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,14,16,1.07,0.055363322,NA,0.019469518,1.8147835,24.16235134,3.740707535,6.651959147,4.242380915,17.85615192,1.477337962,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,16,18,1.04,0.053304904,NA,0.018540072,2.745405591,29.94638875,4.815079676,12.15721458,5.364887933,18.41911757,1.640592961,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,18,20,1.14,0.045744681,NA,0.015151827,2.032015067,26.43618473,4.357723584,8.87371238,4.891739258,18.00931105,1.609384203,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,20,22,1.19,0.046541088,0.014938865,0.015506865,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,22,24,1.28,0.041025641,NA,0.013057189,0.525825299,15.76212976,2.517360771,-1.697250943,3.049310724,17.37047187,1.418640789,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,24,26,1.35,0.038745387,NA,0.012050639,1.01858344,14.63868853,2.469907804,-3.170303385,3.02585732,17.64883521,1.467539201,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,26,28,1.19,0.043610548,NA,0.014202619,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,28,30,1.21,0.04416761,NA,0.014450079,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,30,32,1.03,0.051058531,0.015840578,0.017529143,0.555342529,18.67066976,3.183623617,0.4428193,3.742226912,18.25036455,1.575111749,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,32,34,1.03,0.05888126,NA,0.021064852,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,34,36,1.14,0.052878966,NA,0.018348117,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,36,38,1.03,0.064864865,NA,0.023798229,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,38,40,1.18,0.044136192,NA,0.014436116,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,40,42,1.33,0.031083481,0.008472103,0.008695184,0.39129968,13.78304354,2.533494833,-1.246978787,3.018359324,14.96419527,1.324920062,cs137 and excess pb210 activity corrected for decay since date of core collection
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,42,44,1.4,0.032388664,NA,0.009263871,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,44,46,1.02,0.03250774,NA,0.009315814,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,46,48,1.38,0.019019019,NA,0.003494967,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,48,50,1.12,0.0367428,NA,0.01116966,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,50,52,1.43,0.031685678,0.011081952,0.008957422,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,52,54,1.28,0.030643514,NA,0.008503752,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,54,56,1.26,0.036964981,NA,0.011267263,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,56,58,1.31,0.026465028,NA,0.006692428,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,58,60,1.28,0.025896414,NA,0.006446886,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,60,62,1.31,0.029712163,0.010313765,0.008098964,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,62,64,1.32,0.032596042,NA,0.009354339,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,64,66,1.3,0.032124352,NA,0.009148611,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,66,68,1.3,0.026378897,NA,0.00665522,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,68,70,1.35,0.029906542,NA,0.008183396,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,70,72,1.47,0.025562372,0.008236902,0.006302743,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,72,74,1.32,0.030599755,NA,0.00848472,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,74,76,1.16,0.034246575,NA,0.010075449,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,76,78,1.29,0.021607606,NA,0.004602156,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,78,80,1.47,0.013908206,NA,0.001322746,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,80,82,1.51,0.012776831,0.001507491,8.44356e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,82,84,1.7,0.011527378,NA,3.17079e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,3,84,86,1.45,0.012919897,NA,9.04801e-4,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,0,2,1.31,0.025995126,NA,0.006489496,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,2,4,1.32,0.027563396,NA,0.007167373,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,4,6,1.34,0.026823135,NA,0.006847185,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,6,8,1.41,0.030147059,NA,0.008287905,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,8,10,1.41,0.031670625,NA,0.008950864,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,10,12,1.26,0.040776699,NA,0.012947124,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,12,14,1.14,0.080481036,NA,0.031049927,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,14,16,1.29,0.044463819,NA,0.01458175,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,16,18,1.38,0.040413534,NA,0.012786635,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,18,20,1.35,0.037466548,NA,0.011487727,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,20,22,1.33,0.035323802,NA,0.010547112,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,22,24,1.3,0.04111986,NA,0.013098857,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,24,26,1.42,0.029810298,NA,0.008141587,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,26,28,1.16,0.049886621,NA,0.017003154,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,28,30,1.19,0.046943231,NA,0.01568631,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,30,32,1.19,0.041306917,NA,0.013181602,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,32,34,1.23,0.04076087,NA,0.012940127,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,34,36,1.21,0.040196883,NA,0.012690937,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,36,38,1.08,0.03923445,NA,0.012266215,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,38,40,1.12,0.043564356,NA,0.01418211,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,40,42,1.13,0.036756757,NA,0.01117579,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,42,44,1.02,0.039711191,NA,0.01247652,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,44,46,0.9,0.049833887,NA,0.016979508,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,46,48,0.98,0.042813456,NA,0.013848911,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,48,50,0.9,0.040641711,NA,0.01288746,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,50,52,1.26,0.037475345,NA,0.011491596,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,52,54,1.34,0.032374101,NA,0.009257519,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,54,56,1.27,0.035388128,NA,0.010575303,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,56,58,1.39,0.030876494,NA,0.008605106,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,58,60,1.32,0.035262206,NA,0.01052012,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,60,62,1.37,0.036966825,NA,0.011268073,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,62,64,1.31,0.034383954,NA,0.010135555,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,64,66,1.32,0.035180299,NA,0.010484232,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,66,68,1.08,0.08502994,NA,0.033194412,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_and_Rybczyk_2019,Stillaguamish River Estuary,LM5,4,68,70,1.14,0.059031877,NA,0.021133348,NA,NA,NA,NA,NA,NA,NA,NA
