"study_id","site_id","transect_id","plot_id","subtransect_id","debris_diameter","size_class","diameter_squared","debris_class","debris_transect_length"
"Cifuentes_and_Torres_2024","Boca Chica","3","2","3","2","<2.5","4","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","2","4","5.16","2.5-7.5","26.6256",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","2","4","4.55","2.5-7.5","20.7025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","2","4","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","2","4","2.16","<2.5","4.6656","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","1","5.71","2.5-7.5","32.6041",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","1","5.03","2.5-7.5","25.3009",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","1","4.38","2.5-7.5","19.1844",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","1","2.56","2.5-7.5","6.5536",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","1","0.56","<2.5","0.3136","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","2","7.87",">7.5","61.9369","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","2","5.66","2.5-7.5","32.0356",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","2","0.11","<2.5","0.0121","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","2","0.22","<2.5","0.0484","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","2","0.74","<2.5","0.5476","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","2","1.37","<2.5","1.8769","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","3","5.96","2.5-7.5","35.5216",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","3","3","4.34","2.5-7.5","18.8356",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","1","5.1","2.5-7.5","26.01",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","1","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","5.6","2.5-7.5","31.36",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","2","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","3","3.8","2.5-7.5","14.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","3","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","3","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","3","1.7","<2.5","2.89","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","3","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","4","5.7","2.5-7.5","32.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","4","4.3","2.5-7.5","18.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","4","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","4","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","4","2.1","<2.5","4.41","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","4","4","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","1","4.5","2.5-7.5","20.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","1","3.3","2.5-7.5","10.89",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","1","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","1","2.4","<2.5","5.76","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","2","3","2.5-7.5","9",NA,"5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","2","2.8","2.5-7.5","7.84",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","2","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","2","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","2","1.9","<2.5","3.61","sound","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","3","0.8","<2.5","0.64","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","3","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","3","1.7","<2.5","2.89","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","4","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","4","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","3","5","4","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","1","4.3","2.5-7.5","18.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","1","0.2","<2.5","0.04","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","1","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","1","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","1","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","2","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","2","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","2","2","<2.5","4","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","2","2.1","<2.5","4.41","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","2","2.2","<2.5","4.84","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","3","5.3","2.5-7.5","28.09",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","3","3.6","2.5-7.5","12.96",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","3","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","3","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","3","0.6","<2.5","0.36","sound","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","4","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","4","0.4","<2.5","0.16","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","4","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","4","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","4","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","1","4","1.8","<2.5","3.24","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","3.8","2.5-7.5","14.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","0.4","<2.5","0.16","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","1","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","2","9.6",">7.5","92.16","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","2","0.47","<2.5","0.2209","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","2","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","3","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","3","0.8","<2.5","0.64","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","3","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","3","1.5","<2.5","2.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","3","1.7","<2.5","2.89","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","4","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","4","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","2","4","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","1","7.53",">7.5","56.7009","rotten","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","1","4.75","2.5-7.5","22.5625",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","2","0.52","<2.5","0.2704","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","2","0.54","<2.5","0.2916","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","2","0.57","<2.5","0.3249","sound","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","2","0.61","<2.5","0.3721","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","2","2.16","<2.5","4.6656","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","3","8.2",">7.5","67.24","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","3","7.1","2.5-7.5","50.41",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","3","3.4","2.5-7.5","11.56",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","3","3.33","2.5-7.5","11.0889",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","3","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","3","0.71","<2.5","0.5041","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","4","8.1",">7.5","65.61","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","4","4.3","2.5-7.5","18.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","4","0.5","<2.5","0.25","sound","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","3","4","1.01","<2.5","1.0201","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","6.67","2.5-7.5","44.4889",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","4.82","2.5-7.5","23.2324",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","4.49","2.5-7.5","20.1601",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","3.54","2.5-7.5","12.5316",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","2.78","2.5-7.5","7.7284",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","2.54","2.5-7.5","6.4516",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","0.76","<2.5","0.5776","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","1","1.27","<2.5","1.6129","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","2","7.16","2.5-7.5","51.2656",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","2","4.59","2.5-7.5","21.0681",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","2","1.77","<2.5","3.1329","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","4","3","15.1",">7.5","228.01","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","19.5",">7.5","380.25","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","14.5",">7.5","210.25","rotten","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","3.27","2.5-7.5","10.6929",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","3.17","2.5-7.5","10.0489",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","0.68","<2.5","0.4624","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","0.69","<2.5","0.4761","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","0.72","<2.5","0.5184","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","1","2.39","<2.5","5.7121","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","2","4.55","2.5-7.5","20.7025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","2","3.77","2.5-7.5","14.2129",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","2","3.34","2.5-7.5","11.1556",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","2","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","8.46",">7.5","71.5716","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","4.05","2.5-7.5","16.4025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","3.56","2.5-7.5","12.6736",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.57","<2.5","0.3249","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.59","<2.5","0.3481","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.59","<2.5","0.3481","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.67","<2.5","0.4489","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.69","<2.5","0.4761","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.71","<2.5","0.5041","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.74","<2.5","0.5476","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","3","1.14","<2.5","1.2996","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","10.1",">7.5","102.01","sound","12"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","2.9","2.5-7.5","8.41",NA,"10"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.38","<2.5","0.1444","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.75","<2.5","0.5625","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.76","<2.5","0.5776","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.8","<2.5","0.64","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","1.01","<2.5","1.0201","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","1.51","<2.5","2.2801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Chica","4","5","4","1.56","<2.5","2.4336","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","9.27",">7.5","85.9329","sound","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","7.83",">7.5","61.3089","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","7.1","2.5-7.5","50.41",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","5.55","2.5-7.5","30.8025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","4.3","2.5-7.5","18.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","0.9","<2.5","0.81","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","1","<2.5","1","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","1.2","<2.5","1.44","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","1.33","<2.5","1.7689","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","1.65","<2.5","2.7225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","1","2.22","<2.5","4.9284","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","2","11.32",">7.5","128.1424","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","2","1.72","<2.5","2.9584","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","4.44","2.5-7.5","19.7136",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","4.1","2.5-7.5","16.81",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","0.5","<2.5","0.25","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","3","2.44","<2.5","5.9536","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","4","3.1","2.5-7.5","9.61",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","4","3.1","2.5-7.5","9.61",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","4","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","1","4","1.22","<2.5","1.4884","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","1","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","1","1.7","<2.5","2.89","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","2.9","2.5-7.5","8.41",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","0.5","<2.5","0.25","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","0.8","<2.5","0.64","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","0.8","<2.5","0.64","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","1.1","<2.5","1.21","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","1.1","<2.5","1.21","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","1.3","<2.5","1.69","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","2","1.4","<2.5","1.96","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","8",">7.5","64","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","4.1","2.5-7.5","16.81",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","2.8","2.5-7.5","7.84",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","2.5","2.5-7.5","6.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1","<2.5","1","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","3","2.1","<2.5","4.41","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","4","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","4","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","4","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","4","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","4","1.6","<2.5","2.56","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","2","4","1.6","<2.5","2.56","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","1","5.9","2.5-7.5","34.81",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","1","2.6","2.5-7.5","6.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","1","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","2.2","<2.5","4.84","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","2.35","<2.5","5.5225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","2","2.4","<2.5","5.76","rotten","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","3","6.1","2.5-7.5","37.21",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","3","0.6","<2.5","0.36","sound","5"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","10.5",">7.5","110.25","rotten","12"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","7.2","2.5-7.5","51.84",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","5.1","2.5-7.5","26.01",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","4.3","2.5-7.5","18.49",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Guarumal","1","3","4","2.8","2.5-7.5","7.84",NA,"10"
