"study_id","site_id","core_id","vegetation_class","habitat","core_length_flag","latitude","longitude","position_notes","year","month","day","position_method"
"Bouillon_et_al_2003","SB03 Coringa 15","M0131","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 16","M0132","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 17","M0133","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 18","M0134","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 19","M0135","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 20","M0136","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 21","M0137","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 22","M0138","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Coringa 23","M0139","forested","mangrove","core depth limited by length of corer",16.825207,82.293886,"approximate",1996,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 1","M0140","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 2","M0141","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 3","M0142","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 4","M0143","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 5","M0144","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 6","M0145","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 7","M0146","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Excoecarcia 8","M0147","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 1","M0148","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 2","M0149","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 3","M0150","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 4","M0151","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 5","M0152","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 6","M0153","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 7","M0154","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Galle Rhizophora 8","M0155","forested","mangrove","core depth limited by length of corer",6.028306,80.250135,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 1","M0156","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 2","M0157","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 3","M0158","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 4","M0159","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 5","M0160","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 6","M0161","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 7","M0162","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Avicennia 8","M0163","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 1","M0164","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 2","M0165","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 3","M0166","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 4","M0167","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 5","M0168","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 6","M0169","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 7","M0170","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Bouillon_et_al_2003","SB03 Pambala Rhizophora 8","M0171","forested","mangrove","core depth limited by length of corer",7.515981,79.812103,"approximate",1999,4,8,"other low resolution"
"Abino_et_al_2014","ACA14 Average","M0172","forested","mangrove","core depth limited by length of corer",10.043023,118.730673,"approximate",2012,4,8,"other low resolution"
"Adame_et_al_2013","MFA13 Isla Pitaya","M0173","forested","mangrove","core depth represents deposit depth",19.4867,-87.7004,"exact",2011,4,8,"other high resolution"
"Adame_et_al_2013","MFA13 Cayo Culebra","M0174","forested","mangrove","core depth represents deposit depth",19.6957,-87.4659,"exact",2011,4,8,"other high resolution"
"Adame_et_al_2013","MFA13 Hualaxtoc","M0175","forested","mangrove","core depth represents deposit depth",19.6477,-87.454,"exact",2011,4,8,"other high resolution"
"Adame_et_al_2013","MFA13 Laguna Negra","M0176","forested","mangrove","core depth represents deposit depth",19.78,-87.4789,"exact",2011,4,8,"other high resolution"
"Adame_et_al_2013","MFA13 Laguna Xamach","M0177","forested","mangrove","core depth represents deposit depth",19.8612,-87.4612,"exact",2011,4,8,"other high resolution"
"Adame_et_al_2013","MFA13 La Raya","M0178","forested","mangrove","core depth represents deposit depth",19.8408,-87.48,"exact",2011,4,8,"other high resolution"
"Adame_et_al_2013","MFA13 El Playon","M0179","forested","mangrove","core depth represents deposit depth",19.8218,-87.495,"exact",2011,4,8,"other high resolution"
"Andreetta_et_al_2014","AA14 AV1","M0180","forested","mangrove","core depth limited by length of corer",-4.419964,39.506982,"estimated from GE",2009,4,8,"other low resolution"
"Andreetta_et_al_2014","AA14 AV2","M0181","forested","mangrove","core depth limited by length of corer",-4.420125,39.508241,"estimated from GE",2009,4,8,"other low resolution"
"Andreetta_et_al_2014","AA14 AV3","M0182","forested","mangrove","core depth limited by length of corer",-4.415505,39.509624,"estimated from GE",2009,4,8,"other low resolution"
"Andreetta_et_al_2014","AA14 CER","M0183","forested","mangrove","core depth limited by length of corer",-4.415453,39.510308,"estimated from GE",2009,4,8,"other low resolution"
"Andreetta_et_al_2014","AA14 RHI","M0184","forested","mangrove","core depth limited by length of corer",-4.415665,39.511097,"estimated from GE",2009,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 1","M0185","forested","mangrove","core depth limited by length of corer",21.872546,88.168066,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 2","M0186","forested","mangrove","core depth limited by length of corer",21.798146,88.166492,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 3","M0187","forested","mangrove","core depth limited by length of corer",21.635327,88.086352,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 4","M0188","forested","mangrove","core depth limited by length of corer",21.707425,88.195374,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 5","M0189","forested","mangrove","core depth limited by length of corer",21.605932,88.283639,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 6","M0190","forested","mangrove","core depth limited by length of corer",21.763191,88.35795,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 7","M0191","forested","mangrove","core depth limited by length of corer",21.6923,88.413657,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 8","M0192","forested","mangrove","core depth limited by length of corer",21.940441,88.808983,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 9","M0193","forested","mangrove","core depth limited by length of corer",22.091424,88.800184,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 10","M0194","forested","mangrove","core depth limited by length of corer",22.023449,88.763959,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 11","M0195","forested","mangrove","core depth limited by length of corer",21.827697,88.848569,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 12","M0196","forested","mangrove","core depth limited by length of corer",21.763583,88.822088,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 13","M0197","forested","mangrove","core depth limited by length of corer",21.685091,88.957379,"estimated from GE",2008,4,8,"other low resolution"
"Banerjee_et_al_2012","KB12 Stn. 14","M0198","forested","mangrove","core depth limited by length of corer",21.908179,89.085136,"estimated from GE",2008,4,8,"other low resolution"
"Bianchi_et_al_2012","TSB12 HI Mangrove 1","M0199","forested","mangrove","core depth represents deposit depth",27.86395,-97.059822,"estimated from GE",2011,4,8,"other low resolution"
"Bianchi_et_al_2012","TSB12 HI Mangrove 2","M0200","forested","mangrove","core depth represents deposit depth",27.863775,-97.060177,"estimated from GE",2011,4,8,"other low resolution"
"Bianchi_et_al_2012","TSB12 MI Mangrove 1","M0201","forested","mangrove","core depth represents deposit depth",27.942287,-97.027392,"estimated from GE",2011,4,8,"other low resolution"
"Bianchi_et_al_2012","TSB12 MI Mangrove 2","M0202","forested","mangrove","core depth limited by length of corer",27.94253,-97.027563,"estimated from GE",2011,4,8,"other low resolution"
"Chen_et_al_2012","GC12 LW","M0203","forested","mangrove","core depth limited by length of corer",22.4928,114.032865,"approximate",2009,4,8,"other low resolution"
"Chen_et_al_2012","GC12 MZ","M0204","forested","mangrove","core depth limited by length of corer",22.493737,114.030087,"approximate",2009,4,8,"other low resolution"
"Chen_et_al_2012","GC12 SW","M0205","forested","mangrove","core depth limited by length of corer",22.494173,114.028767,"approximate",2009,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Likupang LW","M0206","forested","mangrove","core depth limited by length of corer",1.678742,125.046959,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Likupang MZ","M0207","forested","mangrove","core depth limited by length of corer",1.681593,125.046741,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Likupang SW","M0208","forested","mangrove","core depth limited by length of corer",1.683835,125.046172,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Teremaal LW","M0209","forested","mangrove","core depth limited by length of corer",1.694445,124.971915,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Teremaal MZ","M0210","forested","mangrove","core depth limited by length of corer",1.69248,124.966551,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Teremaal SW","M0211","forested","mangrove","core depth limited by length of corer",1.691096,124.963256,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Kema LW","M0212","forested","mangrove","core depth limited by length of corer",1.3851850000000001,125.095997,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Kema MZ","M0213","forested","mangrove","core depth limited by length of corer",1.384123,125.097028,"estimated from GE",2012,4,8,"other low resolution"
"Chen_et_al_2014","GC14 Kema SW","M0214","forested","mangrove","core depth limited by length of corer",1.382513,125.098628,"estimated from GE",2012,4,8,"other low resolution"
"Dutta_et_al_2013","MKD13 ULZ","M0215","forested","mangrove","core depth limited by length of corer",21.666868,88.331259,"approximate",2011,4,8,"other low resolution"
"Dutta_et_al_2013","MKD13 MLZ","M0216","forested","mangrove","core depth limited by length of corer",21.666868,88.331259,"approximate",2011,4,8,"other low resolution"
"Dutta_et_al_2013","MKD13 LLZ","M0217","forested","mangrove","core depth limited by length of corer",21.666868,88.331259,"approximate",2011,4,8,"other low resolution"
