Core_ID,Saltmarsh,Marsh_type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,32-33,32.5,Silt,0.62,1.46,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,33-34,33.5,Silt,0.84,1.37,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,34-35,34.5,Silt,0.72,1.31,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,35-36,35.5,Silt,0.57,1.13,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,36-37,36.5,Silt,0.79,1.15,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,37-38,37.5,Silt,0.79,1.56,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,38-39,38.5,Silt,0.80,1.33,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,39-40,39.5,Silt,0.72,2.47,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,40-41,40.5,Silt with Organics ,0.82,2.93,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,41-42,41.5,Silt with Organics ,0.62,3.32,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,42-43,42.5,Silt with Organics ,1.13,3.61,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,43-44,43.5,Silt with Organics ,0.70,3.66,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,44-45,44.5,Silt with Organics ,0.65,3.36,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,45-46,45.5,Silt with Organics ,0.90,3.39,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,46-47,46.5,Silt with Organics ,0.88,3.41,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,47-48,47.5,Silt with Organics ,0.68,2.70,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,48-49,48.5,Silt with Organics ,0.79,2.22,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,0-1,0.5,Humified Peat - Silt Rich,0.25,4.40,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,1-2,1.5,Humified Peat - Silt Rich,0.38,3.34,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,2-3,2.5,Humified Peat - Silt Rich,0.44,4.24,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,3-4,3.5,Humified Peat - Silt Rich,0.63,3.42,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,4-5,4.5,Humified Peat - Silt Rich,0.72,3.09,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,5-6,5.5,Humified Peat - Silt Rich,0.59,3.06,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,6-7,6.5,Humified Peat - Silt Rich,0.61,3.43,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,7-8,7.5,Humified Peat - Silt Rich,0.53,3.38,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,8-9,8.5,Humified Peat - Silt Rich,0.51,3.40,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,9-10,9.5,Humified Peat - Silt Rich,0.44,2.99,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,10-11,10.5,Silt with Organics ,0.44,2.87,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,11-12,11.5,Silt with Organics ,0.53,2.89,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,12-13,12.5,Silt with Organics ,0.54,2.67,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,13-14,13.5,Silt with Organics ,0.57,2.69,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,14-15,14.5,Silt with Organics ,0.36,2.70,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,15-16,15.5,Silt with Organics ,0.49,2.98,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,16-17,16.5,Silt with Organics ,0.50,2.70,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,17-18,17.5,Silt with Organics ,0.84,2.95,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,18-19,18.5,Silt with Organics ,0.58,2.46,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,19-20,19.5,Silt with Organics ,0.73,2.49,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,20-21,20.5,Silt with Organics ,0.77,2.34,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,21-22,21.5,Silt with Organics ,0.72,2.52,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,22-23,22.5,Silt with Organics ,0.81,2.32,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,23-24,23.5,Silt with Organics ,0.95,1.95,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,24-25,24.5,Silt with Organics ,0.93,1.92,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,25-26,25.5,Silt with Organics ,1.25,1.74,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,26-27,26.5,Silt with Organics ,1.36,1.48,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,27-28,27.5,Silt with Organics ,1.16,1.42,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,28-29,28.5,Silt with Organics ,1.02,1.30,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,29-30,29.5,Silt with Organics ,1.40,1.23,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,30-31,30.5,Silt with Organics  (,1.24,1.43,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,31-32,31.5,Silt with Organics ,1.26,1.24,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,32-33,32.5,Silt with Organics ,1.14,1.53,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,33-34,33.5,Silt with Organics ,1.26,1.71,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,34-35,34.5,Basal Clay (Annoxic),1.59,1.61,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,35-36,35.5,Basal Clay (Annoxic),1.20,1.77,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,36-37,36.5,Basal Clay (Annoxic),1.24,1.65,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,37-38,37.5,Basal Clay (Annoxic),1.41,1.68,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,38-39,38.5,Basal Clay (Annoxic),1.15,1.93,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,39-40,39.5,Basal Clay (Annoxic),1.08,1.58,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,40-41,40.5,Basal Clay (Annoxic),1.10,1.74,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,41-42,41.5,Basal Clay (Annoxic),1.25,1.65,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,42-43,42.5,Basal Clay (Annoxic),1.39,1.93,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,43-44,43.5,Basal Clay (Annoxic),1.21,1.96,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,44-45,44.5,Basal Clay (Annoxic),1.23,1.95,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,45-46,45.5,Basal Clay (Annoxic),1.26,1.78,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,46-47,46.5,Basal Clay (Annoxic),1.48,1.61,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,47-48,47.5,Basal Clay (Annoxic),1.47,1.63,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,48-49,48.5,Basal Clay (Annoxic),1.07,1.61,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,49-50,49.5,Basal Clay (Annoxic),1.14,1.82,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,50-51,50.5,Basal Clay (Annoxic),1.27,1.54,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,51-52,51.5,Basal Clay (Annoxic),0.97,1.41,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,52-53,52.5,Basal Clay (Annoxic),1.00,1.79,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,53-54,53.5,Basal Clay (Annoxic),1.09,1.90,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,54-55,54.5,Basal Clay (Annoxic),1.25,1.74,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,55-56,55.5,Basal Clay (Annoxic),1.25,1.69,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,56-57,56.5,Basal Clay (Annoxic),1.17,1.70,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,57-58,57.5,Basal Clay (Annoxic),1.54,1.59,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,58-59,58.5,Basal Clay (Annoxic),1.34,1.43,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,59-60,59.5,Basal Clay (Annoxic),1.35,1.65,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,60-61,60.5,Basal Clay (Annoxic),1.22,1.69,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,61-62,61.5,Basal Clay (Annoxic),1.43,1.76,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,62-63,62.5,Basal Clay (Annoxic),1.35,1.58,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,63-64,63.5,Basal Clay (Annoxic),1.45,1.67,,,,,
WI-H-12,Wallasea Island,Historic-Breach,2019,51.62206024,0.80744712,594436,195204,2.379,64-65,64.5,Basal Clay (Annoxic),1.32,1.49,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,0-1,0.5,Humified Peat - Silt Rich,0.47,5.36,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,1-2,1.5,Humified Peat - Silt Rich,0.61,4.74,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,2-3,2.5,Humified Peat - Silt Rich,0.86,5.58,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,3-4,3.5,Humified Peat - Silt Rich,0.80,4.76,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,4-5,4.5,Humified Peat - Silt Rich,0.79,3.75,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,5-6,5.5,Humified Peat - Silt Rich,0.78,3.91,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,6-7,6.5,Humified Peat - Silt Rich,0.78,4.53,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,7-8,7.5,Humified Peat - Silt Rich,0.81,4.29,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,8-9,8.5,Humified Peat - Silt Rich,0.77,4.31,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,9-10,9.5,Humified Peat - Silt Rich,0.73,5.54,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,10-11,10.5,Organic Rich Clay with Rootlets,0.87,3.47,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,11-12,11.5,Organic Rich Clay with Rootlets,0.75,3.83,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,12-13,12.5,Organic Rich Clay with Rootlets,0.87,4.16,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,13-14,13.5,Organic Rich Clay with Rootlets,1.02,3.45,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,14-15,14.5,Organic Rich Clay with Rootlets,0.61,3.84,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,15-16,15.5,Organic Rich Clay with Rootlets,0.87,3.90,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,16-17,16.5,Organic Rich Clay with Rootlets,0.73,3.98,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,17-18,17.5,Organic Rich Clay with Rootlets,0.74,3.62,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,18-19,18.5,Organic Rich Clay with Rootlets,0.68,3.68,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,19-20,19.5,Organic Rich Clay with Rootlets,0.95,2.97,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,20-21,20.5,Organic Rich Clay with Rootlets,0.76,3.33,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,21-22,21.5,Organic Rich Clay with Rootlets,1.23,2.17,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,22-23,22.5,Basal Clay,1.49,1.61,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,23-24,23.5,Basal Clay,1.40,1.80,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,24-25,24.5,Basal Clay,1.55,1.73,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,25-26,25.5,Basal Clay,1.54,1.81,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,26-27,26.5,Basal Clay,1.19,1.70,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,27-28,27.5,Basal Clay,1.27,1.64,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,28-29,28.5,Basal Clay,1.30,1.48,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,29-30,29.5,Basal Clay,1.55,1.20,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,30-31,30.5,Basal Clay,1.45,1.23,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,31-32,31.5,Basal Clay,1.09,1.19,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,32-33,32.5,Basal Clay,1.43,0.82,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,33-34,33.5,Basal Clay,1.44,0.90,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,34-35,34.5,Basal Clay,1.42,0.84,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,35-36,35.5,Basal Clay,1.69,0.86,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,36-37,36.5,Basal Clay,1.63,0.92,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,37-38,37.5,Basal Clay,1.69,0.79,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,38-39,38.5,Basal Clay,1.69,0.74,,,,,
TL-N-11,Tollesbury,Natural,2019,51.769839,0.8386148,595954,211719,2.537,39-40,39.5,Basal Clay,1.41,0.84,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,0-1,0.5,Organic Rich Clay with Rootlets,0.49,5.31,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,1-2,1.5,Organic Rich Clay with Rootlets,0.62,4.33,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,2-3,2.5,Organic Rich Clay with Rootlets,0.64,3.61,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,3-4,3.5,Organic Rich Clay with Rootlets,0.63,4.20,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,4-5,4.5,Organic Rich Clay,0.70,2.97,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,5-6,5.5,Organic Rich Clay,0.50,2.87,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,6-7,6.5,Organic Rich Clay,1.03,1.96,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,7-8,7.5,Organic Rich Clay,0.59,2.67,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,8-9,8.5,Organic Rich Clay,0.76,2.87,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,9-10,9.5,Organic Rich Clay,0.63,2.30,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,10-11,10.5,Organic Rich Clay,0.86,2.02,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,11-12,11.5,Basal Clay,0.76,2.48,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,12-13,12.5,Basal Clay,0.83,2.66,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,13-14,13.5,Basal Clay,0.93,2.17,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,14-15,14.5,Basal Clay,1.18,1.97,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,15-16,15.5,Basal Clay,0.82,3.00,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,16-17,16.5,Basal Clay,1.14,1.98,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,17-18,17.5,Basal Clay,0.95,2.15,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,18-19,18.5,Basal Clay,1.34,1.47,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,19-20,19.5,Basal Clay,1.64,1.62,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,20-21,20.5,Basal Clay,1.28,1.74,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,21-22,21.5,Basal Clay,1.63,1.94,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,22-23,22.5,Basal Clay,1.10,1.97,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,23-24,23.5,Basal Clay,1.66,2.05,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,24-25,24.5,Basal Clay,1.90,2.12,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,25-26,25.5,Basal Clay,1.51,2.08,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,26-27,26.5,Basal Clay,1.38,1.75,,,,,
TL-MR-5,Tollesbury,Managed Realignment,2019,51.76887425,0.83857589,595956,211611,1.723,27-28,27.5,Basal Clay,0.94,1.92,,,,,
FL-N-11,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,0-1,0.5,Humified Peat (Substantia Humosa),0.42,8.13,,,,,
FL-N-12,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,1-2,1.5,Humified Peat (Substantia Humosa),0.34,7.22,,,,,
FL-N-13,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,2-3,2.5,Humified Peat (Substantia Humosa),0.35,7.42,,,,,
FL-N-14,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,3-4,3.5,Humified Peat (Substantia Humosa),0.46,7.21,,,,,
FL-N-15,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,4-5,4.5,Humified Peat (Substantia Humosa),0.38,6.52,,,,,
FL-N-16,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,5-6,5.5,Humified Peat (Substantia Humosa),0.52,6.15,,,,,
FL-N-17,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,6-7,6.5,Humified Peat (Substantia Humosa),0.58,4.27,,,,,
FL-N-18,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,7-8,7.5,Humified Peat (Substantia Humosa),0.67,5.35,,,,,
FL-N-19,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,8-9,8.5,Humified Peat (Substantia Humosa),0.42,5.41,,,,,
FL-N-20,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,9-10,9.5,Humified Peat (Substantia Humosa),0.40,4.58,,,,,
FL-N-21,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,10-11,10.5,Humified Peat (Substantia Humosa),0.50,4.79,,,,,
FL-N-22,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,11-12,11.5,Humified Peat (Substantia Humosa),0.52,4.40,,,,,
FL-N-23,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,12-13,12.5,Humified Peat (Substantia Humosa),0.40,6.07,,,,,
FL-N-24,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,13-14,13.5,Humified Peat (Substantia Humosa),0.45,5.48,,,,,
FL-N-25,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,14-15,14.5,Humified Peat (Substantia Humosa),0.47,5.07,,,,,
FL-N-26,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,15-16,15.5,Humified Peat (Substantia Humosa),0.33,5.66,,,,,
FL-N-27,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,16-17,16.5,Humified Peat (Substantia Humosa),0.46,4.96,,,,,
FL-N-28,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,17-18,17.5,Humified Peat (Substantia Humosa),0.52,4.52,,,,,
FL-N-29,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,18-19,18.5,Humified Peat (Substantia Humosa),0.57,5.81,,,,,
FL-N-30,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,19-20,19.5,Silt with Organics ,0.44,6.86,,,,,
FL-N-31,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,20-21,20.5,Silt with Organics ,0.34,6.56,,,,,
FL-N-32,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,21-22,21.5,Silt with Organics ,0.39,7.42,,,,,
FL-N-33,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,22-23,22.5,Silt with Organics ,0.50,6.68,,,,,
FL-N-34,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,23-24,23.5,Basal Clay,0.49,4.90,,,,,
FL-N-35,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,24-25,24.5,Basal Clay,0.45,4.41,,,,,
FL-N-36,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,25-26,25.5,Basal Clay,0.43,4.23,,,,,
FL-N-37,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,26-27,26.5,Basal Clay,0.47,4.45,,,,,
FL-N-38,Ferry Lane,Natural,2019,51.8529552,0.95950075,603918,221292,2.604,27-28,27.5,Basal Clay,0.62,4.31,,,,,
