study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat1,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,admin_division
Trettin_et_al_2017,1314,1314_4,NA,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,184,Mozambique,Zambézia
Trettin_et_al_2017,1314,1314_5,NA,NA,NA,NA,-18.870943,36.20356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1317,1317_1,NA,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,1317,1317_2,NA,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,1317,1317_3,NA,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,65,Mozambique,Zambézia
Trettin_et_al_2017,1317,1317_4,NA,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,50,Mozambique,Zambézia
Trettin_et_al_2017,1317,1317_5,NA,NA,NA,NA,-18.871772,36.280204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,66,Mozambique,Zambézia
Trettin_et_al_2017,1359,1359_1,NA,NA,NA,NA,-18.87926,36.152707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1359,1359_2,NA,NA,NA,NA,-18.87926,36.152707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,175,Mozambique,Zambézia
Trettin_et_al_2017,1359,1359_3,NA,NA,NA,NA,-18.87926,36.152707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Zambézia
Trettin_et_al_2017,1359,1359_4,NA,NA,NA,NA,-18.87926,36.152707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1359,1359_5,NA,NA,NA,NA,-18.87926,36.152707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,155,Mozambique,Zambézia
Trettin_et_al_2017,1361,1361_1,NA,NA,NA,NA,-18.881442,36.168942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1361,1361_2,NA,NA,NA,NA,-18.881442,36.168942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,1361,1361_3,NA,NA,NA,NA,-18.881442,36.168942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,156,Mozambique,Zambézia
Trettin_et_al_2017,1361,1361_4,NA,NA,NA,NA,-18.881442,36.168942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1361,1361_5,NA,NA,NA,NA,-18.881442,36.168942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1382,1382_1,NA,NA,NA,NA,-18.88302,36.174246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Zambézia
Trettin_et_al_2017,1382,1382_2,NA,NA,NA,NA,-18.88302,36.174246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,1382,1382_3,NA,NA,NA,NA,-18.88302,36.174246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,65,Mozambique,Zambézia
Trettin_et_al_2017,1382,1382_4,NA,NA,NA,NA,-18.88302,36.174246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,165,Mozambique,Zambézia
Trettin_et_al_2017,1382,1382_5,NA,NA,NA,NA,-18.88302,36.174246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,15,15_1,NA,NA,NA,NA,-18.743,36.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,175,Mozambique,Sofala
Trettin_et_al_2017,15,15_2,NA,NA,NA,NA,-18.743,36.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Sofala
Trettin_et_al_2017,15,15_6,NA,NA,NA,NA,-18.743,36.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,120,Mozambique,Sofala
Trettin_et_al_2017,16,16_1,NA,NA,NA,NA,-18.743,36.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,170,Mozambique,Sofala
Trettin_et_al_2017,16,16_2,NA,NA,NA,NA,-18.743,36.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,40,Mozambique,Sofala
Trettin_et_al_2017,16,16_3,NA,NA,NA,NA,-18.743,36.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,174,Mozambique,Sofala
Trettin_et_al_2017,16,16_4,NA,NA,NA,NA,-18.743,36.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,166,Mozambique,Sofala
Trettin_et_al_2017,16,16_5,NA,NA,NA,NA,-18.743,36.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,16,16_6,NA,NA,NA,NA,-18.743,36.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,145,Mozambique,Sofala
Trettin_et_al_2017,17,17_1,NA,NA,NA,NA,-18.75,36.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,17,17_2,NA,NA,NA,NA,-18.75,36.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,40,Mozambique,Sofala
Trettin_et_al_2017,17,17_3,NA,NA,NA,NA,-18.75,36.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,17,17_4,NA,NA,NA,NA,-18.75,36.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Sofala
Trettin_et_al_2017,17,17_5,NA,NA,NA,NA,-18.75,36.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Sofala
Trettin_et_al_2017,17,17_6,NA,NA,NA,NA,-18.75,36.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Sofala
Trettin_et_al_2017,25,25_2,NA,NA,NA,NA,-18.76,36.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,25,25_3,NA,NA,NA,NA,-18.76,36.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,25,25_4,NA,NA,NA,NA,-18.76,36.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Sofala
Trettin_et_al_2017,25,25_5,NA,NA,NA,NA,-18.76,36.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Sofala
Trettin_et_al_2017,25,25_6,NA,NA,NA,NA,-18.76,36.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Sofala
Trettin_et_al_2017,26,26_1,NA,NA,NA,NA,-18.762,36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Sofala
Trettin_et_al_2017,26,26_2,NA,NA,NA,NA,-18.762,36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Sofala
Trettin_et_al_2017,26,26_3,NA,NA,NA,NA,-18.762,36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,26,26_4,NA,NA,NA,NA,-18.762,36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Sofala
Trettin_et_al_2017,26,26_5,NA,NA,NA,NA,-18.762,36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,40,Mozambique,Sofala
Trettin_et_al_2017,26,26_6,NA,NA,NA,NA,-18.762,36.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Sofala
Trettin_et_al_2017,27,27_1,NA,NA,NA,NA,-18.766,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,27,27_2,NA,NA,NA,NA,-18.766,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,180,Mozambique,Sofala
Trettin_et_al_2017,27,27_3,NA,NA,NA,NA,-18.766,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Sofala
Trettin_et_al_2017,27,27_5,NA,NA,NA,NA,-18.766,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Sofala
Trettin_et_al_2017,27,27_6,NA,NA,NA,NA,-18.766,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,29,29_1,NA,NA,NA,NA,-18.767,36.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Sofala
Trettin_et_al_2017,29,29_2,NA,NA,NA,NA,-18.767,36.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Sofala
Trettin_et_al_2017,29,29_3,NA,NA,NA,NA,-18.767,36.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Sofala
Trettin_et_al_2017,29,29_4,NA,NA,NA,NA,-18.767,36.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,180,Mozambique,Sofala
Trettin_et_al_2017,29,29_5,NA,NA,NA,NA,-18.767,36.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Sofala
Trettin_et_al_2017,29,29_6,NA,NA,NA,NA,-18.767,36.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,175,Mozambique,Sofala
Trettin_et_al_2017,32B,32B_1,NA,NA,NA,NA,-18.746,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,32B,32B_2,NA,NA,NA,NA,-18.746,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,32B,32B_3,NA,NA,NA,NA,-18.746,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Zambézia
Trettin_et_al_2017,32B,32B_4,NA,NA,NA,NA,-18.746,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Zambézia
Trettin_et_al_2017,32B,32B_5,NA,NA,NA,NA,-18.746,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,32B,32B_6,NA,NA,NA,NA,-18.746,36.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Zambézia
Trettin_et_al_2017,35,35_1,NA,NA,NA,NA,-18.747,36.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,35,35_2,NA,NA,NA,NA,-18.747,36.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,35,35_3,NA,NA,NA,NA,-18.747,36.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,35,35_4,NA,NA,NA,NA,-18.747,36.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,153,Mozambique,Zambézia
Trettin_et_al_2017,35,35_5,NA,NA,NA,NA,-18.747,36.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,35,35_6,NA,NA,NA,NA,-18.747,36.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,183,Mozambique,Zambézia
Trettin_et_al_2017,36,36_1,NA,NA,NA,NA,-18.746,36.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,36,36_2,NA,NA,NA,NA,-18.746,36.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,36,36_3,NA,NA,NA,NA,-18.746,36.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Zambézia
Trettin_et_al_2017,36,36_4,NA,NA,NA,NA,-18.746,36.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,36,36_5,NA,NA,NA,NA,-18.746,36.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,36,36_6,NA,NA,NA,NA,-18.746,36.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Zambézia
Trettin_et_al_2017,37,37_1,NA,NA,NA,NA,-18.752,36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,95,Mozambique,Zambézia
Trettin_et_al_2017,37,37_2,NA,NA,NA,NA,-18.752,36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,83,Mozambique,Zambézia
Trettin_et_al_2017,37,37_3,NA,NA,NA,NA,-18.752,36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,193,Mozambique,Zambézia
Trettin_et_al_2017,37,37_4,NA,NA,NA,NA,-18.752,36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,37,37_5,NA,NA,NA,NA,-18.752,36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,191,Mozambique,Zambézia
Trettin_et_al_2017,37,37_6,NA,NA,NA,NA,-18.752,36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,806,806_1,NA,NA,NA,NA,-18.808457,36.3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,176,Mozambique,Zambézia
Trettin_et_al_2017,806,806_2,NA,NA,NA,NA,-18.808457,36.3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,806,806_3,NA,NA,NA,NA,-18.808457,36.3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,806,806_4,NA,NA,NA,NA,-18.808457,36.3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,806,806_5,NA,NA,NA,NA,-18.808457,36.3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,864,864_1,NA,NA,NA,NA,-18.818504,36.24601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,190,Mozambique,Zambézia
Trettin_et_al_2017,864,864_2,NA,NA,NA,NA,-18.818504,36.24601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,75,Mozambique,Zambézia
Trettin_et_al_2017,864,864_3,NA,NA,NA,NA,-18.818504,36.24601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,864,864_4,NA,NA,NA,NA,-18.818504,36.24601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,188,Mozambique,Zambézia
Trettin_et_al_2017,864,864_5,NA,NA,NA,NA,-18.818504,36.24601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,9001,9001_1,NA,NA,NA,NA,-18.831602,36.264041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,9001,9001_2,NA,NA,NA,NA,-18.831602,36.264041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,9001,9001_3,NA,NA,NA,NA,-18.831602,36.264041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,150,Mozambique,Zambézia
Trettin_et_al_2017,9001,9001_4,NA,NA,NA,NA,-18.831602,36.264041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
Trettin_et_al_2017,9001,9001_5,NA,NA,NA,NA,-18.831602,36.264041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,mangrove,study-level habitat manually coded by manager,C2,NA,NA,195,Mozambique,Zambézia
