study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,excess_pb210_activity,excess_pb210_activity_se,be7_activity,be7_activity_se,be7_unit,age,age_se,depth_interval_notes
Gonneea_et_al_2018,Hamblin_Pond,HBA,48,50,0.110828025,0.152447649,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,58,60,0.091719745,0.304161093,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,68,70,0.11566879,0.3442643453,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,78,80,0.12955414,0.37095672890000003,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,88,90,0.132101911,0.3489259604,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,98,100,0.103566879,0.3737226221,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,104,114,0.125987261,0.3796898121,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,114,124,0.118343949,0.3788470719,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,124,134,0.124585987,0.399016594,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,134,144,0.10433121,0.3608803554,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,144,154,0.078216561,0.3707934634,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,0,1,0.179389313,NA,0,0,disintegrations_per_minute_per_gram,13.122598,0.443543812,disintegrations_per_minute_per_gram,0.81410242,0.088818574,disintegrations_per_minute_per_gram,12.30849558,0.452349259,4.770196556,0.695494658,disintegrations_per_minute_per_gram,2.556849748,0.190953138,cs137 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,1,2,0.115012723,0.30566021200000004,0,0,disintegrations_per_minute_per_gram,12.38236443,0.542347562,disintegrations_per_minute_per_gram,0.239542292,0.090834437,disintegrations_per_minute_per_gram,12.14282214,0.549901603,0,0,disintegrations_per_minute_per_gram,4.285920153,0.218660403,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,2,3,0.164631043,NA,0,0,disintegrations_per_minute_per_gram,11.04175586,0.488045609,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,10.74175586,0.488045609,0,0,disintegrations_per_minute_per_gram,6.618050897,0.28459961,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,3,4,0.133333333,0.3119451557,0,0,disintegrations_per_minute_per_gram,12.81613248,0.557501763,disintegrations_per_minute_per_gram,0.310032323,0.093784778,disintegrations_per_minute_per_gram,12.50610016,0.565335122,0,0,disintegrations_per_minute_per_gram,8.9839242,0.357081241,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,4,5,0.11221374,NA,0,0,disintegrations_per_minute_per_gram,13.67861861,0.5881806,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,13.37861861,0.5881806,0,0,disintegrations_per_minute_per_gram,11.27415226,0.438644473,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,5,6,0.124173028,0.3128484974,0,0,disintegrations_per_minute_per_gram,10.28787786,0.512336317,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,9.987877856,0.512336317,0,0,disintegrations_per_minute_per_gram,13.29769156,0.522060218,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,6,7,0.124936387,NA,0,0,disintegrations_per_minute_per_gram,15.29545525,0.591934118,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,14.99545525,0.591934118,0,0,disintegrations_per_minute_per_gram,16.61876241,0.673299235,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,7,8,0.147328244,0.31563914789999997,0,0,disintegrations_per_minute_per_gram,13.16258309,0.621273922,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,12.86258309,0.621273922,0,0,disintegrations_per_minute_per_gram,20.36852068,0.859472256,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,8,9,0.119847328,NA,0,0,disintegrations_per_minute_per_gram,12.21641017,0.621815278,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,11.91641017,0.621815278,0,0,disintegrations_per_minute_per_gram,23.51532802,1.031489809,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,9,10,0.132315522,0.330247848,0,0,disintegrations_per_minute_per_gram,11.092364,0.361611066,disintegrations_per_minute_per_gram,0.228747864,0.066748627,disintegrations_per_minute_per_gram,10.86361614,0.367719924,0,0,disintegrations_per_minute_per_gram,27.02827679,1.247906723,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,10,11,0.115521628,NA,0,0,disintegrations_per_minute_per_gram,11.58511691,0.386942905,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,11.28511691,0.386942905,0,0,disintegrations_per_minute_per_gram,30.58504637,1.493022303,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,11,12,0.123918575,0.35513337470000006,0,0,disintegrations_per_minute_per_gram,9.955891067,0.374341504,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,9.655891067,0.374341504,0,0,disintegrations_per_minute_per_gram,34.23720464,1.772820305,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,12,13,0.144529262,NA,0,0,disintegrations_per_minute_per_gram,8.22961286,0.393375495,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,7.92961286,0.393375495,0,0,disintegrations_per_minute_per_gram,38.17365374,2.112604917,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,13,14,0.134860051,0.33626797750000004,0,0,disintegrations_per_minute_per_gram,6.928529339,0.334647967,disintegrations_per_minute_per_gram,0.250591076,0.07329789,disintegrations_per_minute_per_gram,6.677938263,0.342581147,0,0,disintegrations_per_minute_per_gram,41.64564456,2.442774782,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,14,15,0.11221374,NA,0.422586191,0.087982445,disintegrations_per_minute_per_gram,7.136142015,0.538065108,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,6.836142015,0.538065108,0,0,disintegrations_per_minute_per_gram,44.93133987,2.789210259,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,15,16,0.105089059,0.3498177315,0.327989453,0.078389479,disintegrations_per_minute_per_gram,7.895582197,0.476893165,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,7.595582197,0.476893165,0,0,disintegrations_per_minute_per_gram,48.74953983,3.235562869,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,16,17,0.138167939,NA,0.71947532300000006,0.081228764,disintegrations_per_minute_per_gram,6.12140316,0.412582573,disintegrations_per_minute_per_gram,0.294300331,0.094028956,disintegrations_per_minute_per_gram,5.827102829,0.4231617,0,0,disintegrations_per_minute_per_gram,53.12393666,3.811887891,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,17,18,0.143256997,0.2847087564,0,0,disintegrations_per_minute_per_gram,5.912922004,0.466529546,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,5.612922004,0.466529546,0,0,disintegrations_per_minute_per_gram,58.18260116,4.577907694,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,18,19,0.161577608,NA,0.319536078,0.065121453,disintegrations_per_minute_per_gram,5.081228362,0.432412534,disintegrations_per_minute_per_gram,0.505121689,0.084405834,disintegrations_per_minute_per_gram,4.576106673,0.440573426,0,0,disintegrations_per_minute_per_gram,63.66276603,5.564184918,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,19,20,0.12951653900000001,0.2556321594,0,0,disintegrations_per_minute_per_gram,4.746876805,0.36028795,disintegrations_per_minute_per_gram,0.417149381,0.104287345,disintegrations_per_minute_per_gram,4.329727424,0.375077668,0,0,disintegrations_per_minute_per_gram,68.54818658,6.578020103,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,20,21,0.184732824,NA,0,0,disintegrations_per_minute_per_gram,3.133592837,0.29299093,disintegrations_per_minute_per_gram,0.413893192,0.077398027,disintegrations_per_minute_per_gram,2.719699644,0.303041482,0,0,disintegrations_per_minute_per_gram,73.66213679,7.81891064,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,21,22,0.14605598,NA,0,0,disintegrations_per_minute_per_gram,3.956095004,0.325586619,disintegrations_per_minute_per_gram,0.656802752,0.083742351,disintegrations_per_minute_per_gram,3.299292252,0.336183622,0,0,disintegrations_per_minute_per_gram,79.47491629,9.475751715,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,22,23,0.202035623,NA,0,0,disintegrations_per_minute_per_gram,3.335196842,0.282157653,disintegrations_per_minute_per_gram,0.46337939,0.069877612,disintegrations_per_minute_per_gram,2.871817452,0.29068165,0,0,disintegrations_per_minute_per_gram,88.24215619,12.63199205,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,23,24,0.134605598,0.2387890693,0,0,disintegrations_per_minute_per_gram,2.704105984,0.344773513,disintegrations_per_minute_per_gram,0.5,0.1,disintegrations_per_minute_per_gram,2.204105984,0.344773513,0,0,disintegrations_per_minute_per_gram,93.86098607,15.07070293,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,24,25,0.125445293,NA,0,0,disintegrations_per_minute_per_gram,1.613812982,0.311950049,disintegrations_per_minute_per_gram,0.344970002,0.088691787,disintegrations_per_minute_per_gram,1.26884298,0.324313223,0,0,disintegrations_per_minute_per_gram,97.33676246,16.63844802,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,25,26,0.11221374,NA,0,0,disintegrations_per_minute_per_gram,1.751867267,0.400476857,disintegrations_per_minute_per_gram,0.585105337,0.126207221,disintegrations_per_minute_per_gram,1.166761929,0.419892815,0,0,disintegrations_per_minute_per_gram,100.5077812,18.22375529,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,26,27,0.100254453,NA,0,0,disintegrations_per_minute_per_gram,1.505896814,0.400267373,disintegrations_per_minute_per_gram,0.207154687,0.122221265,disintegrations_per_minute_per_gram,1.298742127,0.418511658,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,27,28,0.188549618,0.33418200239999996,0,0,disintegrations_per_minute_per_gram,1.998789761,0.252047389,disintegrations_per_minute_per_gram,0.320041008,0.078314035,disintegrations_per_minute_per_gram,1.678748752,0.263933655,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,28,29,0.215776081,NA,0,0,disintegrations_per_minute_per_gram,1.966167052,0.234170496,disintegrations_per_minute_per_gram,0.153572228,0.067648566,disintegrations_per_minute_per_gram,1.812594824,0.243746076,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,29,30,0.151145038,NA,0,0,disintegrations_per_minute_per_gram,1.169703433,0.321551474,disintegrations_per_minute_per_gram,0.397304778,0.111682373,disintegrations_per_minute_per_gram,0.772398655,0.340394334,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,30,32,0.260814249,NA,0,0,disintegrations_per_minute_per_gram,1.101392533,0.227988254,disintegrations_per_minute_per_gram,1.008755527,0.104607948,disintegrations_per_minute_per_gram,0.092637006,0.250841518,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,32,34,0.286259542,NA,0,0,disintegrations_per_minute_per_gram,0.743605312,0.1595777,disintegrations_per_minute_per_gram,0.521595646,0.069320061,disintegrations_per_minute_per_gram,0.222009666,0.173983658,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,34,36,0.286513995,NA,0,0,disintegrations_per_minute_per_gram,0.729476294,0.184265712,disintegrations_per_minute_per_gram,0.5,0.1,disintegrations_per_minute_per_gram,0.229476294,0.184265712,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBB,36,38,0.274300254,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,38,40,0.154140127,0.284831706,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,40,42,0.18955414,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,42,44,0.143057325,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,44,46,0.120636943,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,46,48,0.116942675,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,48,50,0.117324841,0.34665839519999997,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,58,60,0.107006369,0.3566007263,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,68,70,0.125477707,0.34237094409999996,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,78,80,0.104076433,0.34734249079999996,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,88,90,0.093630573,0.3380220621,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,98,100,0.105350318,0.3391205434,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,104,114,0.117834395,0.35272716719999997,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,114,124,0.106369427,0.3754463911,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,124,134,0.118216561,0.396119025,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,134,144,0.118089172,0.3843320226,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,144,154,0.094267516,0.3801371614,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBB,154,164,0.092484076,0.38810153290000005,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBC,0,1,0.072264631,NA,0,0,disintegrations_per_minute_per_gram,21.7823179,1.235057425,disintegrations_per_minute_per_gram,0.763527326,0.262729753,disintegrations_per_minute_per_gram,21.01879057,1.262693061,12.54290507,1.991813325,disintegrations_per_minute_per_gram,1.736589453,0.16313684,cs137 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,1,2,0.111450382,0.29714628860000003,0,0,disintegrations_per_minute_per_gram,14.39479907,0.503817967,disintegrations_per_minute_per_gram,0.229351957,0.105754187,disintegrations_per_minute_per_gram,14.16544711,0.514797526,0,0,disintegrations_per_minute_per_gram,3.125590109,0.168803599,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,2,3,0.126463104,NA,0,0,disintegrations_per_minute_per_gram,18.79093232,0.800493717,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,18.49093232,0.800493717,0,0,disintegrations_per_minute_per_gram,5.362512267,0.207598738,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,3,4,0.124936387,0.3118795599,0,0,disintegrations_per_minute_per_gram,19.06786646,0.758901085,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,18.76786646,0.758901085,0,0,disintegrations_per_minute_per_gram,7.780528445,0.240557293,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,4,5,0.105089059,NA,0,0,disintegrations_per_minute_per_gram,20.91920205,0.809573119,disintegrations_per_minute_per_gram,0.257472313,0.108138372,disintegrations_per_minute_per_gram,20.66172974,0.816763456,0,0,disintegrations_per_minute_per_gram,10.2276602,0.286545013,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,5,6,0.121628499,0.3066003632,0,0,disintegrations_per_minute_per_gram,19.61542981,0.808155708,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,19.31542981,0.808155708,0,0,disintegrations_per_minute_per_gram,13.08139571,0.350464594,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,6,7,0.101526718,NA,0,0,disintegrations_per_minute_per_gram,22.76755613,1.051861093,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,22.46755613,1.051861093,0,0,disintegrations_per_minute_per_gram,16.0850026,0.422860745,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,7,8,0.136641221,0.3023636289,0,0,disintegrations_per_minute_per_gram,16.48510229,0.761611726,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,16.18510229,0.761611726,0,0,disintegrations_per_minute_per_gram,19.32714235,0.508421811,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,8,9,0.119592875,NA,0,0,disintegrations_per_minute_per_gram,16.00073226,0.715232732,disintegrations_per_minute_per_gram,0.627130064,0.172899759,disintegrations_per_minute_per_gram,15.37360219,0.735834348,0,0,disintegrations_per_minute_per_gram,22.3299671,0.595203814,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,9,10,0.10610687,0.320791251,0,0,disintegrations_per_minute_per_gram,15.20722394,0.71169808,disintegrations_per_minute_per_gram,0.181457737,0.094358023,disintegrations_per_minute_per_gram,15.0257662,0.717925897,0,0,disintegrations_per_minute_per_gram,25.09545791,0.682796603,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,10,11,0.154707379,NA,0,0,disintegrations_per_minute_per_gram,9.486615286,0.572991563,disintegrations_per_minute_per_gram,0.311835467,0.102905704,disintegrations_per_minute_per_gram,9.17477982,0.58215884,0,0,disintegrations_per_minute_per_gram,27.74122672,0.772894808,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,11,12,0.104834606,0.3269273044,0,0,disintegrations_per_minute_per_gram,12.1515558,0.82752095,disintegrations_per_minute_per_gram,0.3,0.1,disintegrations_per_minute_per_gram,11.8515558,0.82752095,0,0,disintegrations_per_minute_per_gram,30.23941017,0.859930612,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,12,13,0.113231552,NA,0.391163778,0.10702241,disintegrations_per_minute_per_gram,12.58448924,0.84190233,disintegrations_per_minute_per_gram,0.317449516,0.184120719,disintegrations_per_minute_per_gram,12.26703973,0.861800425,0,0,disintegrations_per_minute_per_gram,33.28854481,0.981076258,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,13,14,0.090585242,0.3228241526,0.458157986,0.117609155,disintegrations_per_minute_per_gram,11.02482274,0.682436528,disintegrations_per_minute_per_gram,0.211487703,0.137467007,disintegrations_per_minute_per_gram,10.81333504,0.696144232,0,0,disintegrations_per_minute_per_gram,35.60864512,1.075816934,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,14,15,0.091603053,NA,0.696508775,0.123142751,disintegrations_per_minute_per_gram,11.28990025,0.619815524,disintegrations_per_minute_per_gram,0.444494781,0.14223833,disintegrations_per_minute_per_gram,10.84540547,0.635926903,0,0,disintegrations_per_minute_per_gram,38.18620101,1.186262814,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,15,16,0.119083969,0.3208092698,1.080265058,0.109862956,disintegrations_per_minute_per_gram,12.55498844,0.654114898,disintegrations_per_minute_per_gram,0.509282356,0.134348686,disintegrations_per_minute_per_gram,12.04570609,0.667769323,0,0,disintegrations_per_minute_per_gram,42.30718134,1.390617386,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,16,17,0.126208651,NA,2.280122219,0.164624824,disintegrations_per_minute_per_gram,10.7759605,0.595910616,disintegrations_per_minute_per_gram,0.308078981,0.150958701,disintegrations_per_minute_per_gram,10.46788152,0.614734082,0,0,disintegrations_per_minute_per_gram,46.66598947,1.630118271,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,17,18,0.147073791,0.29724714129999996,2.047280273,0.120789536,disintegrations_per_minute_per_gram,8.031330049,0.525248985,disintegrations_per_minute_per_gram,0.359133822,0.114168642,disintegrations_per_minute_per_gram,7.672196227,0.537513698,0,0,disintegrations_per_minute_per_gram,50.96482815,1.888563933,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,18,19,0.124681934,NA,1.310932876,0.145120269,disintegrations_per_minute_per_gram,8.761973681,0.642252671,disintegrations_per_minute_per_gram,0.942138937,0.18098489,disintegrations_per_minute_per_gram,7.819834744,0.667266082,0,0,disintegrations_per_minute_per_gram,55.24838015,2.179253712,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,19,20,0.136641221,0.239449873,0,0,disintegrations_per_minute_per_gram,7.467944994,0.49288437,disintegrations_per_minute_per_gram,0.619252211,0.130042964,disintegrations_per_minute_per_gram,6.848692783,0.509751091,0,0,disintegrations_per_minute_per_gram,60.20060724,2.552567058,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBC,20,21,0.113740458,NA,0,0,disintegrations_per_minute_per_gram,7.291212377,0.690477812,disintegrations_per_minute_per_gram,0.588839582,0.158162312,disintegrations_per_minute_per_gram,6.702372795,0.708360731,0,0,disintegrations_per_minute_per_gram,64.6504018,2.911907387,cs137 and be7 activity below detection limits
