study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Ward_et_al_2021,Tomales Bay,Tomales Bay 27,NA,NA,NA,NA,38.21,-122.94,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 28,NA,NA,NA,NA,38.21,-122.94,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 29,NA,NA,NA,NA,38.21,-122.94,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 30,NA,NA,NA,NA,38.21,-122.94,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 33,NA,NA,NA,NA,38.166009,-122.901081,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Newport Bay,Newport Bay 36,NA,NA,NA,NA,33.61,-117.90,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Newport Bay,Newport Bay 37,NA,NA,NA,NA,33.61,-117.90,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,10
Ward_et_al_2021,Newport Bay,Newport Bay 38,NA,NA,NA,NA,33.61,-117.90,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Newport Bay,Newport Bay 39,NA,NA,NA,NA,33.61,-117.90,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 40,NA,NA,NA,NA,38.21466,-122.92650,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 41,NA,NA,NA,NA,38.21338,-122.92653,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,16
Ward_et_al_2021,Tomales Bay,Tomales Bay 42,NA,NA,NA,NA,38.21180,-122.92657,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,16
Ward_et_al_2021,Newport Bay,Newport Bay 50,NA,NA,NA,NA,33.62597,-117.88922,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Newport Bay,Newport Bay 51,NA,NA,NA,NA,33.62540,-117.88911,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Newport Bay,Newport Bay 52,NA,NA,NA,NA,33.62490,-117.88881,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Newport Bay,Newport Bay 54,NA,NA,NA,NA,33.62853,-117.88840,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 55,NA,NA,NA,NA,36.81820,-121.76552,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 56,NA,NA,NA,NA,36.81745,-121.76419,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 58,NA,NA,NA,NA,36.81487,-121.76308,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 59,NA,NA,NA,NA,36.81330,-121.76839,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 60,NA,NA,NA,NA,36.81294,-121.76804,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 62,NA,NA,NA,NA,36.81749,-121.76420,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near salt marshes,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 63,NA,NA,NA,NA,36.81427,-121.76720,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near salt marshes,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 64,NA,NA,NA,NA,38.16547,-122.90126,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 65,NA,NA,NA,NA,38.16544,-122.90168,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 66,NA,NA,NA,NA,38.16614,-122.90201,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 67,NA,NA,NA,NA,38.16614,-122.90165,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 68,NA,NA,NA,NA,38.323082,-123.051350,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 69,NA,NA,NA,NA,38.323168,-123.051443,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 70,NA,NA,NA,NA,38.323151,-123.051596,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 71,NA,NA,NA,NA,38.323150,-123.051700,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 72,NA,NA,NA,NA,38.323147,-123.051810,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 73,NA,NA,NA,NA,38.3101500,-123.0578167,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Bodega Bay,Bodega Bay 74,NA,NA,NA,NA,38.3098833,-123.0579000,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,8
Ward_et_al_2021,Bodega Bay,Bodega Bay 75,NA,NA,NA,NA,38.3100500,-123.0591500,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,12
Ward_et_al_2021,Bodega Bay,Bodega Bay 76,NA,NA,NA,NA,38.3100667,-123.0596333,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 77,NA,NA,NA,NA,38.3124500,-123.0542833,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 78,NA,NA,NA,NA,38.3124500,-123.0543167,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 79,NA,NA,NA,NA,38.3259000,-123.0533167,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 80,NA,NA,NA,NA,38.211,-122.926,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 81,NA,NA,NA,NA,38.211,-122.926,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 82,NA,NA,NA,NA,38.211,-122.926,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 83,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,14
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 84,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,10
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 85,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 86,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near salt marshes,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 87,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 88,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,16
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 89,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Mission Bay,Mission Bay 672,NA,NA,NA,NA,32.789419,-117.226276,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Mission Bay,Mission Bay 673,NA,NA,NA,NA,32.789419,-117.226276,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Mission Bay,Mission Bay 675,NA,NA,NA,NA,32.789047,-117.226098,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Mission Bay,Mission Bay 676,NA,NA,NA,NA,32.789723,-117.225639,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,16
Ward_et_al_2021,Mission Bay,Mission Bay 677,NA,NA,NA,NA,32.78932,-117.225636,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,18
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 681,NA,NA,NA,NA,40.80225,-124.17983,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 682,NA,NA,NA,NA,40.80227,-124.18148,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 683,NA,NA,NA,NA,40.80193,-124.1807,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 684,NA,NA,NA,NA,40.80215,-124.18080,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 685,NA,NA,NA,NA,40.80227,-124.18153,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 686,NA,NA,NA,NA,40.80193,-124.18057,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 687,NA,NA,NA,NA,40.80227,-124.18148,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Wang_et_al_2023,Big_Egg,Big_Egg,2014,8,18,NA,40.596851,-73.832581,NA,other low resolution,digitized from a map in a figure,0.68,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,48
Wang_et_al_2023,Black_Bank,Black_Bank,2014,8,18,NA,40.62321,-73.828947,NA,other low resolution,digitized from a map in a figure,0.31,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,50
Wang_et_al_2023,Duck_Point,Duck_Point,2014,8,18,NA,40.620355000000004,-73.855223,NA,other low resolution,digitized from a map in a figure,0.02,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,46
Wang_et_al_2023,East_High,East_High,2014,8,18,NA,40.619627,-73.804371,NA,other low resolution,digitized from a map in a figure,0.79,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,50
Wang_et_al_2023,Fresh_Creek,Fresh_Creek,2014,8,18,NA,40.646731,-73.888732,NA,other low resolution,digitized from a map in a figure,0.86,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,54
Wang_et_al_2023,JoCo,JoCo,2014,8,18,NA,40.613475,-73.798225,NA,other low resolution,digitized from a map in a figure,0.81,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,46
Wang_et_al_2023,Little_Egg,Little_Egg,2014,8,18,NA,40.592847,-73.835624,NA,other low resolution,digitized from a map in a figure,0.55,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,28
Wang_et_al_2023,Ruffle_Bar,Ruffle_Bar,2014,8,18,NA,40.597558,-73.859548,NA,other low resolution,digitized from a map in a figure,0.67,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,54
Wang_et_al_2023,Spring_Creek,Spring_Creek,2014,8,18,NA,40.659556,-73.856117,NA,other low resolution,digitized from a map in a figure,0.89,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,40
Wang_et_al_2023,Yellow_Bar,Yellow_Bar,2014,8,18,NA,40.605774,-73.841028,NA,other low resolution,digitized from a map in a figure,0.4,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,50
Wang_et_al_2023,Stony_Creek,Stony_Creek,2014,8,18,NA,40.609352,-73.851277,NA,other low resolution,digitized from a map in a figure,0.59,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,40
Wang_et_al_2023,Four_Sparrow,Four_Sparrow,2014,8,18,NA,40.602661,-73.903494,NA,other low resolution,digitized from a map in a figure,0.82,NAVD88,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,A3,36
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_1_a,2017,4,7,NA,37.45833333,-75.83438333,NA,NA,NA,0.5,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_1_b,2017,4,7,NA,37.45833333,-75.83438333,NA,NA,NA,0.5,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_1_c,2017,4,7,NA,37.45833333,-75.83438333,NA,NA,NA,0.5,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_2_a,2017,4,7,NA,37.4585,-75.83435,NA,NA,NA,0.64,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_2_b,2017,4,7,NA,37.4585,-75.83435,NA,NA,NA,0.64,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_2_c,2017,4,7,NA,37.4585,-75.83435,NA,NA,NA,0.64,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_3_a,2017,4,7,NA,37.4585,-75.83428333,NA,NA,NA,0.71,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_3_b,2017,4,7,NA,37.4585,-75.83428333,NA,NA,NA,0.71,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_3_c,2017,4,7,NA,37.4585,-75.83428333,NA,NA,NA,0.71,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
Vinent_and_kirwan_2017,Phillips_Creek_Marsh,A_4_a,2017,4,7,NA,37.459,-75.83398333,NA,NA,NA,0.54,NA,NA,LiDAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Virginia,marsh,C2,NA,NA,10
