study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Baustian_et_al_2021,Terrebonne basin,4455,2015,2,1,NA,29.257987426,-90.946233452,NA,RTK,NA,NA,NA,NA,NA,NA,saline,field observation,NA,emergent,measurement,NA,NA,NA,NA,core depth limited by length of corer,United States,Louisiana,marsh,C2,B1,NA,100
Boyd_2012,Blackbird_Creek_Marsh,BBRC1,2009,NA,NA,NA,39.375811,-75.651786,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,78
Boyd_2012,Blackbird_Creek_Marsh,BBRC2,2009,NA,NA,NA,39.378697,-75.643872,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,102
Boyd_2012,Little_Creek_Marsh,LC1,2011,NA,NA,NA,39.145008,-75.423547,NA,NA,latitude and longitude from handheld GPS or better,0.703,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,42
Boyd_2012,Little_Creek_Marsh,LC2,2011,NA,NA,NA,39.151014,-75.414794,NA,NA,latitude and longitude from handheld GPS or better,0.668,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,42
Boyd_2012,Little_Creek_Marsh,LC3,2011,NA,NA,NA,39.157496,-75.426916,NA,NA,latitude and longitude from handheld GPS or better,0.491,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,42
Boyd_2012,Port_Mahon_Marsh,MH1,2011,NA,NA,NA,39.172129,-75.415222,NA,NA,latitude and longitude from handheld GPS or better,0.437,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,42
Boyd_2012,Port_Mahon_Marsh,MH2,2011,NA,NA,NA,39.162247,-75.420234,NA,NA,latitude and longitude from handheld GPS or better,0.491,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,42
Boyd_2012,Port_Mahon_Marsh,MH3,2011,NA,NA,NA,39.162596,-75.427651,NA,NA,latitude and longitude from handheld GPS or better,0.703,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,42
Boyd_2012,Broad_Dyke_Marsh,NCBD1,2011,NA,NA,NA,39.666314,-75.567868,NA,NA,latitude and longitude from handheld GPS or better,-0.361,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_2012,Broad_Dyke_Marsh,NCBD2,2010,NA,NA,NA,39.66571,-75.559982,NA,NA,latitude and longitude from handheld GPS or better,-0.372,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,70
Boyd_2012,Broad_Dyke_Marsh,NCBD3,2010,NA,NA,NA,39.667368,-75.564615,NA,NA,latitude and longitude from handheld GPS or better,-0.483,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_2012,Buttonwood_Marsh,NCBW1,2010,NA,NA,NA,39.676677,-75.554368,NA,NA,latitude and longitude from handheld GPS or better,-0.093,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,66
Boyd_2012,Buttonwood_Marsh,NCBW2,2010,NA,NA,NA,39.672176,-75.552823,NA,NA,latitude and longitude from handheld GPS or better,0.064,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,38
Boyd_2012,Buttonwood_Marsh,NCBW3,2010,NA,NA,NA,39.674905,-75.552347,NA,NA,latitude and longitude from handheld GPS or better,-0.089,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_2012,Gambacorta_Marsh,NCGB1,2010,NA,NA,NA,39.655706,-75.574378,NA,NA,latitude and longitude from handheld GPS or better,0.319,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,66
Boyd_2012,Gambacorta_Marsh,NCGB2,2010,NA,NA,NA,39.656914,-75.570169,NA,NA,latitude and longitude from handheld GPS or better,0.225,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,70
Boyd_2012,Gambacorta_Marsh,NCGB3,2010,NA,NA,NA,39.657391,-75.575393,NA,NA,latitude and longitude from handheld GPS or better,0.142,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,70
Boyd_2012,Lukens_Marsh,NCLM1,2010,NA,NA,NA,39.687158,-75.544244,NA,NA,latitude and longitude from handheld GPS or better,0.963,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_2012,Lukens_Marsh,NCLM2,2010,NA,NA,NA,39.686761,-75.542156,NA,NA,latitude and longitude from handheld GPS or better,0.989,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,70
Boyd_2012,Lukens_Marsh,NCLM3,2010,NA,NA,NA,39.686297,-75.540714,NA,NA,latitude and longitude from handheld GPS or better,0.921,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_2012,Rivers_Edge_Marsh,NCRE1,2010,NA,NA,NA,39.639179,-75.604275,NA,NA,latitude and longitude from handheld GPS or better,0.877,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,94
Boyd_2012,Rivers_Edge_Marsh,NCRE2,2010,NA,NA,NA,39.638171,-75.601251,NA,NA,latitude and longitude from handheld GPS or better,0.898,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,90
Boyd_2012,Rivers_Edge_Marsh,NCRE3,2010,NA,NA,NA,39.638604,-75.599228,NA,NA,latitude and longitude from handheld GPS or better,0.946,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,70
Boyd_2012,Pickering_Beach_Marsh,PK1,2011,NA,NA,NA,39.136889,-75.416706,NA,NA,latitude and longitude from handheld GPS or better,0.871,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,58
Boyd_2012,Pickering_Beach_Marsh,PK2,2011,NA,NA,NA,39.137907,-75.412275,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,62
Boyd_2012,Pickering_Beach_Marsh,PK3,2011,NA,NA,NA,39.133195,-75.41131,NA,NA,latitude and longitude from handheld GPS or better,0.902,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,62
Boyd_2012,Ted_Harvey_Conservation_Area,TH1,2011,NA,NA,NA,39.074915,-75.416785,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,50
Boyd_2012,Ted_Harvey_Conservation_Area,TH2,2011,NA,NA,NA,39.075758,-75.407264,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,42
Boyd_2012,Ted_Harvey_Conservation_Area,TH3,2011,NA,NA,NA,39.082936,-75.407043,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,42
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,2011,NA,NA,NA,39.085238,-75.403832,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,50
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,2011,NA,NA,NA,39.090229,-75.403721,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,50
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,2011,NA,NA,NA,39.096435,-75.401939,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,42
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM1,2009,NA,NA,NA,38.879926,-75.280343,NA,NA,latitude and longitude from handheld GPS or better,0.374,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,40
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM10,2011,NA,NA,NA,38.81105,-75.205328,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,42
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM11,2011,NA,NA,NA,38.811936,-75.209589,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,42
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM12,2011,NA,NA,NA,38.806644,-75.202097,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,NA,42
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM2,2009,NA,NA,NA,38.904362,-75.296947,NA,NA,latitude and longitude from handheld GPS or better,0.437,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,96
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM3,2009,NA,NA,NA,38.874741,-75.270113,NA,NA,latitude and longitude from handheld GPS or better,0.38,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM4,2009,NA,NA,NA,38.856592,-75.256524,NA,NA,latitude and longitude from handheld GPS or better,0.583,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM5,2009,NA,NA,NA,38.828706,-75.226192,NA,NA,latitude and longitude from handheld GPS or better,0.268,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,94
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM6,2011,NA,NA,NA,38.833549,-75.259967,NA,NA,latitude and longitude from handheld GPS or better,0.337,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,78
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM7,2010,NA,NA,NA,38.890996,-75.296416,NA,NA,latitude and longitude from handheld GPS or better,0.424,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,58
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM8,2010,NA,NA,NA,38.872083,-75.26415,NA,NA,latitude and longitude from handheld GPS or better,0.334,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,34
Boyd_and_Sommerfield_2016,Prime_Hook_National_Wildlife_Refuge,PM9,2011,NA,NA,NA,38.847229,-75.25312,NA,NA,latitude and longitude from handheld GPS or better,0.252,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United States,Delaware,marsh,C2,B1,A1,50
Boyd_et_al_2017,Channel_Creek,CC1,2012,NA,NA,NA,39.626412,-74.257139,NA,RTK,NA,0.2786,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Boyd_et_al_2017,Channel_Creek,CC2,2012,NA,NA,NA,39.629015,-74.257836,NA,RTK,NA,0.2836,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Boyd_et_al_2017,Channel_Creek,CC3,2012,NA,NA,NA,39.632963,-74.259188,NA,RTK,NA,0.3115,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Boyd_et_al_2017,Dennis_Creek,DN1,2012,NA,NA,NA,39.171719,-74.875761,NA,RTK,NA,0.7328,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,50
Boyd_et_al_2017,Dennis_Creek,DN2,2012,NA,NA,NA,39.176258,-74.862284,NA,RTK,NA,0.757,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,60
Boyd_et_al_2017,Dennis_Creek,DN3,2012,NA,NA,NA,39.180457,-74.838281,NA,RTK,NA,0.514,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,62
Boyd_et_al_2017,Dividing_Creek,DV1,2012,NA,NA,NA,39.225195,-75.107766,NA,RTK,NA,0.871,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,60
Boyd_et_al_2017,Dividing_Creek,DV2,2012,NA,NA,NA,39.235697,-75.112711,NA,RTK,NA,0.6568,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,60
Boyd_et_al_2017,Dividing_Creek,DV3,2012,NA,NA,NA,39.240992,-75.103073,NA,RTK,NA,0.6289,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Boyd_et_al_2017,Island_Beach_State_Park,IB1,2012,NA,NA,NA,39.79875,-74.102498,NA,RTK,NA,0.0826,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,46
Boyd_et_al_2017,Island_Beach_State_Park,IB2,2012,NA,NA,NA,39.799347,-74.101724,NA,RTK,NA,0.1464,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,56
Boyd_et_al_2017,Island_Beach_State_Park,IB3,2012,NA,NA,NA,39.799634,-74.099346,NA,RTK,NA,0.1255,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Boyd_et_al_2017,Maurice_River,MR1,2012,NA,NA,NA,39.242347,-75.011272,NA,RTK,NA,0.6786,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,74
Boyd_et_al_2017,Maurice_River,MR2,2012,NA,NA,NA,39.26585,-74.995256,NA,RTK,NA,0.3521,"NAVD88",NA,RTK,NA,brackish,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,78
Boyd_et_al_2017,Reedy_Creek,RC1,2012,NA,NA,NA,40.030725,-74.077599,NA,RTK,NA,0.1043,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Boyd_et_al_2017,Reedy_Creek,RC2,2012,NA,NA,NA,40.029045000000004,-74.084554,NA,RTK,NA,-0.1034,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,54
Boyd_et_al_2017,Reedy_Creek,RC3,2012,NA,NA,NA,40.031056,-74.085961,NA,RTK,NA,-0.07,"NAVD88",NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,United States,New Jersey,marsh,C2,B1,A1,42
Breithaupt_et_al_2020,SMs,WSC2B,2013,3,13,NA,25.410108,-80.963286,NA,handheld,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth represents deposit depth,United States,Florida,marsh,C1,B1,NA,11
Breithaupt_et_al_2020,SMs,WSC8B,2013,3,14,NA,25.421289,-81.059667,NA,handheld,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,emergent,measurement,NA,NA,NA,NA,core depth represents deposit depth,United States,Florida,marsh,C1,B1,NA,14
Burden_et_al_2018,Wallasea Island Field,Walla_19_1,2017,4,NA,NA,51.60807272254778,0.8319629812985846,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Wallasea Island Field,Walla_19_2,2017,4,NA,NA,51.60807272254778,0.8319629812985846,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Wallasea Island Field,Walla_19_3,2017,4,NA,NA,51.60807272254778,0.8319629812985846,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Wallasea Island Field,Walla_19_4,2017,4,NA,NA,51.60807272254778,0.8319629812985846,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Brandy Hole Field,Brand_20_1,2017,4,NA,NA,51.628670541433586,0.6398724580269187,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Brandy Hole Field,Brand_20_2,2017,4,NA,NA,51.628670541433586,0.6398724580269187,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Tollesbury Field,Tolle_21_1,2010,7,NA,NA,51.76780080276881,0.8372147899329379,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,NA,NA,NA,30
Burden_et_al_2018,Tollesbury Field,Tolle_21_2,2010,7,NA,NA,51.76780080276881,0.8372147899329379,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,NA,NA,NA,30
Burden_et_al_2018,Tollesbury Field,Tolle_21_3,2010,7,NA,NA,51.76780080276881,0.8372147899329379,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,NA,NA,NA,30
Burden_et_al_2018,Tollesbury Field,Tolle_21_4,2010,7,NA,NA,51.76780080276881,0.8372147899329379,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Tollesbury Field,Tolle_21_5,2010,7,NA,NA,51.76780080276881,0.8372147899329379,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Tollesbury Field,Tolle_21_6,2010,7,NA,NA,51.76780080276881,0.8372147899329379,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
Burden_et_al_2018,Tollesbury,Tolle_1_1,2011,10,NA,year of tidal breach: 1995,51.76603458657107,0.8384666601485214,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,United Kingdom,NA,marsh,C2,NA,NA,30
