study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Ward_et_al_2021,Tomales Bay,Tomales Bay 25,NA,NA,NA,NA,38.21,-122.94,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 26,NA,NA,NA,NA,38.21,-122.94,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 27,NA,NA,NA,NA,38.21,-122.94,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 28,NA,NA,NA,NA,38.21,-122.94,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 29,NA,NA,NA,NA,38.21,-122.94,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 30,NA,NA,NA,NA,38.21,-122.94,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 33,NA,NA,NA,NA,38.166009,-122.901081,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Newport Bay,Newport Bay 36,NA,NA,NA,NA,33.61,-117.9,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Newport Bay,Newport Bay 37,NA,NA,NA,NA,33.61,-117.9,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,10
Ward_et_al_2021,Newport Bay,Newport Bay 38,NA,NA,NA,NA,33.61,-117.9,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Newport Bay,Newport Bay 39,NA,NA,NA,NA,33.61,-117.9,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 40,NA,NA,NA,NA,38.21466,-122.9265,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 41,NA,NA,NA,NA,38.21338,-122.92653,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,16
Ward_et_al_2021,Tomales Bay,Tomales Bay 42,NA,NA,NA,NA,38.2118,-122.92657,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,16
Ward_et_al_2021,Newport Bay,Newport Bay 50,NA,NA,NA,NA,33.62597,-117.88922,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Newport Bay,Newport Bay 51,NA,NA,NA,NA,33.6254,-117.88911,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Newport Bay,Newport Bay 52,NA,NA,NA,NA,33.6249,-117.88881,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Newport Bay,Newport Bay 54,NA,NA,NA,NA,33.62853,-117.8884,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 55,NA,NA,NA,NA,36.8182,-121.76552,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 56,NA,NA,NA,NA,36.81745,-121.76419,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 58,NA,NA,NA,NA,36.81487,-121.76308,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 59,NA,NA,NA,NA,36.8133,-121.76839,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 60,NA,NA,NA,NA,36.81294,-121.76804,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 62,NA,NA,NA,NA,36.81749,-121.7642,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near salt marshes,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 63,NA,NA,NA,NA,36.81427,-121.7672,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near salt marshes,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 64,NA,NA,NA,NA,38.16547,-122.90126,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 65,NA,NA,NA,NA,38.16544,-122.90168,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 66,NA,NA,NA,NA,38.16614,-122.90201,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 67,NA,NA,NA,NA,38.16614,-122.90165,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 68,NA,NA,NA,NA,38.323082,-123.05135,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 69,NA,NA,NA,NA,38.323168,-123.051443,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 70,NA,NA,NA,NA,38.323151,-123.051596,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 71,NA,NA,NA,NA,38.32315,-123.0517,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 72,NA,NA,NA,NA,38.323147,-123.05181,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 73,NA,NA,NA,NA,38.31015,-123.0578167,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Bodega Bay,Bodega Bay 74,NA,NA,NA,NA,38.3098833,-123.0579,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,8
Ward_et_al_2021,Bodega Bay,Bodega Bay 75,NA,NA,NA,NA,38.31005,-123.05915,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,12
Ward_et_al_2021,Bodega Bay,Bodega Bay 76,NA,NA,NA,NA,38.3100667,-123.0596333,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 77,NA,NA,NA,NA,38.31245,-123.0542833,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Bodega Bay,Bodega Bay 78,NA,NA,NA,NA,38.31245,-123.0543167,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Bodega Bay,Bodega Bay 79,NA,NA,NA,NA,38.3259,-123.0533167,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,18
Ward_et_al_2021,Tomales Bay,Tomales Bay 80,NA,NA,NA,NA,38.211,-122.926,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 81,NA,NA,NA,NA,38.211,-122.934,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Tomales Bay,Tomales Bay 82,NA,NA,NA,NA,38.211,-122.946,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 83,NA,NA,NA,NA,36.81,-121.77,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,14
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 84,NA,NA,NA,NA,36.81,-121.84,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,10
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 85,NA,NA,NA,NA,36.81,-121.92,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 86,NA,NA,NA,NA,36.81,-121.101,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near salt marshes,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 87,NA,NA,NA,NA,36.81,-121.111,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,20
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 88,NA,NA,NA,NA,36.81,-121.123,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,16
Ward_et_al_2021,Elkhorn Slough,Elkhorn Slough 89,NA,NA,NA,NA,36.81,-121.131,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,marsh,C2,NA,NA,18
Ward_et_al_2021,Mission Bay,Mission Bay 672,NA,NA,NA,NA,32.789419,-117.226276,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Mission Bay,Mission Bay 673,NA,NA,NA,NA,32.789419,-117.226276,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,14
Ward_et_al_2021,Mission Bay,Mission Bay 675,NA,NA,NA,NA,32.789047,-117.226098,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Mission Bay,Mission Bay 676,NA,NA,NA,NA,32.789723,-117.225639,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,16
Ward_et_al_2021,Mission Bay,Mission Bay 677,NA,NA,NA,NA,32.78932,-117.225636,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,18
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 681,NA,NA,NA,NA,40.80225,-124.17983,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 682,NA,NA,NA,NA,40.80227,-124.18148,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 683,NA,NA,NA,NA,40.80193,-124.1807,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 684,NA,NA,NA,NA,40.80215,-124.1808,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 685,NA,NA,NA,NA,40.80227,-124.18153,NA,handheld,"treat as site-level; cores likely taken by SCUBA, with coordinates taken from boat",NA,NA,NA,NA,NA,NA,NA,NA,seagrass,NA,NA,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,seagrass,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 686,NA,NA,NA,NA,40.80193,-124.18057,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Ward_et_al_2021,Humboldt Bay,Humboldt Bay 687,NA,NA,NA,NA,40.80227,-124.18148,NA,handheld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated sediments near seagrass meadows,low,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,California,unvegetated,C2,NA,NA,20
Wang_et_al_2023,Big_Egg,Big_Egg,2014,8,18,NA,40.596851,-73.832581,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,48
Wang_et_al_2023,Black_Bank,Black_Bank,2014,8,18,NA,40.62321,-73.828947,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,50
Wang_et_al_2023,Duck_Point,Duck_Point,2014,8,18,NA,40.620355000000004,-73.855223,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,46
Wang_et_al_2023,East_High,East_High,2014,8,18,NA,40.619627,-73.804371,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,50
Wang_et_al_2023,Fresh_Creek,Fresh_Creek,2014,8,18,NA,40.646731,-73.888732,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,54
Wang_et_al_2023,JoCo,JoCo,2014,8,18,NA,40.613475,-73.798225,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,46
Wang_et_al_2023,Little_Egg,Little_Egg,2014,8,18,NA,40.592847,-73.835624,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,28
Wang_et_al_2023,Ruffle_Bar,Ruffle_Bar,2014,8,18,NA,40.597558,-73.859548,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,54
Wang_et_al_2023,Spring_Creek,Spring_Creek,2014,8,18,NA,40.659556,-73.856117,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,40
Wang_et_al_2023,Yellow_Bar,Yellow_Bar,2014,8,18,NA,40.605774,-73.841028,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,50
Wang_et_al_2023,Stony_Creek,Stony_Creek,2014,8,18,NA,40.609352,-73.851277,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,40
Wang_et_al_2023,Four_Sparrow,Four_Sparrow,2014,8,18,NA,40.602661,-73.903494,NA,other low resolution,digitized from a map in a figure,NA,NA,NA,NA,NA,estuarine,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,New York,marsh,C2,B2,NA,36
Vincent_1993,Webhannet,Webhannet1,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,NA,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",NA,NA,NA,NA,NA,estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified,NA,NA,NA,NA,NA,United States,Maine,marsh,C2,NA,NA,20
Vincent_1993,Webhannet,Webhannet2,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.31769943237305,-70.572540283203125,NA,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",NA,NA,NA,NA,NA,estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified,NA,NA,NA,NA,NA,United States,Maine,marsh,C2,NA,NA,20
