study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag,core_date,core_notes,core_elevation_datum,core_position_accuracy,vegetation_notes,core_position_method,core_elevation_method,aboveground_stem_length,aboveground_mass
Callaway_et_al_2012,Mowry,Mowry_A_low,37.499815,-122.097958,latitude and longitude from handheld GPS or better,2.16342,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Mowry,Mowry_A_mid,37.500819,-122.098952,latitude and longitude from handheld GPS or better,2.11767,saline,emergent,Mid,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Mowry,Mowry_B_high,37.506825,-122.093166,latitude and longitude from handheld GPS or better,2.03334,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Mowry,Mowry_B_low,37.502883,-122.088897,latitude and longitude from handheld GPS or better,2.1698,saline,emergent,Low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callaway_et_al_2012,Mowry,Mowry_B_mid,37.504326,-122.09128,latitude and longitude from handheld GPS or better,2.0646,saline,emergent,Mid,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cochran_et_al_1998,Alley_Pond,Alley_Pond,40.761667,-73.751111,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cochran_et_al_1998,Caumsett_Park,Caumsett_Park,40.939167,-73.483889,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cochran_et_al_1998,Flax_Pond,Flax_Pond,40.963056,-73.144167,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cochran_et_al_1998,Goose_Creek,Goose_Creek,40.873889,-73.818333,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cochran_et_al_1998,Hunter_Island,Hunter_Island,40.878056,-73.788056,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cochran_et_al_1998,Shelter_Island,Shelter_Island,41.048333,-72.290556,latitude and longitude represented coarse and general site coordinates,NA,saline,emergent,High,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S1AL,32.23879,-81.15609,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hummock,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S1AU,32.23818,-81.15608,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hummock,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S1BL,32.23818,-81.15608,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hollow,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S1BU,32.23916,-81.15631,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hummock,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S1CL,32.23916,-81.15631,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hollow,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S1CU,32.23879,-81.15609,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hollow,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S2A,32.17553,-81.14383,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S2B,32.17576,-81.14416,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S2C,32.17612,-81.14437,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S3A,32.16736,-81.13668,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S3B,32.16722,-81.13676,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S3C,32.16703,-81.13664,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S4A,32.16744,-81.13593,latitude and longitude from handheld GPS or better,NA,oligohaline,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S4B,32.16726,-81.13611,latitude and longitude from handheld GPS or better,NA,oligohaline,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Savannah_River,S4C,32.16713,-81.13591,latitude and longitude from handheld GPS or better,NA,oligohaline,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W1AL,33.55509,-79.08983,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hummock,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W1AU,33.55547,-79.08958,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hummock,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W1BL,33.55547,-79.08958,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hollow,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W1BU,33.5547,-79.08993,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hummock,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W1CL,33.5547,-79.08993,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hollow,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W1CU,33.55509,-79.08983,latitude and longitude from handheld GPS or better,NA,freshwater,forested,Hollow,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W2A,33.42238,-79.20777,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W2B,33.42248,-79.20755,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W2C,33.42265,-79.2072,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W3A,33.33987,-79.34209,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W3B,33.34003,-79.3419,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W3C,33.34006,-79.34179,latitude and longitude from handheld GPS or better,NA,freshwater,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W4A,33.34976,-79.34457,latitude and longitude from handheld GPS or better,NA,oligohaline,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W4B,33.34992,-79.34467,latitude and longitude from handheld GPS or better,NA,oligohaline,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noe_et_al_2013,Waccamaw_River,W4C,33.34984,-79.34427,latitude and longitude from handheld GPS or better,NA,oligohaline,forested,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_7_Levee,31.341,-81.48,latitude and longitude were extracted from a relatively low quality map figure,NA,brackish to fresh,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_7_Plain,31.341,-81.48,latitude and longitude were extracted from a relatively low quality map figure,NA,brackish to fresh,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_8_Levee,31.322,-81.417,latitude and longitude were extracted from a relatively low quality map figure,NA,brackish,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_8_Plain,31.322,-81.417,latitude and longitude were extracted from a relatively low quality map figure,NA,brackish,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_9_Levee,31.332,-81.309,latitude and longitude were extracted from a relatively low quality map figure,NA,brackish,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_9_Plain,31.332,-81.309,latitude and longitude were extracted from a relatively low quality map figure,NA,brackish,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_4_Levee,31.446,-81.374,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_4_Plain,31.446,-81.374,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_5_Levee,31.415,-81.343,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_5_Plain,31.415,-81.343,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_6_Levee,31.388798,-81.276774,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_6_Plain,31.388798,-81.276774,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_1_Levee,31.539,-81.42,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_1_Plain,31.539,-81.42,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_2_Levee,31.55,-81.306,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_2_Plain,31.55,-81.306,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_3_Levee,31.516,-81.232,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Levee,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_3_Plain,31.516,-81.232,latitude and longitude were extracted from a relatively low quality map figure,NA,saline,emergent,Plain,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Calcasieu,CRMS0658_1,30.056711,-93.604326,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Calcasieu,CRMS0658_2,30.056711,-93.604326,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Calcasieu,CRMS0658_3,30.056711,-93.604326,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Calcasieu,CRMS0697_1,30.06418,-93.666988,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Calcasieu,CRMS0697_2,30.06418,-93.666988,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Calcasieu,CRMS0697_3,30.06418,-93.666988,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0581_1,29.66477,-92.729306,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0581_2,29.66477,-92.729306,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0581_3,29.66477,-92.729306,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0584_1,29.795418,-92.854309,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0584_2,29.795418,-92.854309,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0584_3,29.795418,-92.854309,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0587_1,29.79542,-92.91681,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0587_2,29.79542,-92.91681,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0587_3,29.79542,-92.91681,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0588_1,29.773641,-92.823057,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0588_2,29.773641,-92.823057,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0588_3,29.773641,-92.823057,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0589_1,29.664771000000002,-92.823058,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0589_2,29.664771000000002,-92.823058,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0589_3,29.664771000000002,-92.823058,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0599_1,29.606705,-92.666806,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0599_2,29.606705,-92.666806,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRMS_Database,Cameron,CRMS0599_3,29.606705,-92.666806,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA
