study_id,core_id,species_code
Pastore_et_al_2017,CH02,Spartina patens
Pastore_et_al_2017,CH03,Scirpus americanus
Pastore_et_al_2017,CH03,Spartina patens
Pastore_et_al_2017,CH04,Scirpus americanus
Pastore_et_al_2017,CH04,Spartina patens
Pastore_et_al_2017,CH05,Scirpus americanus
Pastore_et_al_2017,CH05,Spartina patens
Pastore_et_al_2017,CH06,Scirpus americanus
Pastore_et_al_2017,CH06,Spartina patens
Pastore_et_al_2017,CH07,Scirpus americanus
Pastore_et_al_2017,CH07,Spartina patens
Pastore_et_al_2017,CH08,Scirpus americanus
Pastore_et_al_2017,CH08,Spartina patens
Pastore_et_al_2017,CH09,Scirpus americanus
Pastore_et_al_2017,CH09,Spartina patens
Pastore_et_al_2017,CH10,Scirpus americanus
Pastore_et_al_2017,CH10,Spartina patens
Pastore_et_al_2017,CH11,Scirpus americanus
Pastore_et_al_2017,CH11,Spartina patens
Pastore_et_al_2017,CH12,Scirpus americanus
Pastore_et_al_2017,CH12,Spartina patens
Pastore_et_al_2017,CH13,Scirpus americanus
Pastore_et_al_2017,CH13,Spartina patens
Pastore_et_al_2017,CH14,Scirpus americanus
Pastore_et_al_2017,CH14,Spartina patens
Pastore_et_al_2017,CH15,Scirpus americanus
Pastore_et_al_2017,CH15,Spartina patens
Pastore_et_al_2017,CH16,Scirpus americanus
Pastore_et_al_2017,CH16,Spartina patens
Pastore_et_al_2017,CH17,Scirpus americanus
Pastore_et_al_2017,CH17,Spartina patens
Pastore_et_al_2017,CH18,Scirpus americanus
Pastore_et_al_2017,CH18,Spartina patens
Pastore_et_al_2017,CH19,Scirpus americanus
Pastore_et_al_2017,CH19,Spartina patens
Pastore_et_al_2017,CH20,Scirpus americanus
Pastore_et_al_2017,CH20,Spartina patens
Piazza_et_al_2011,CRMS0164_H_Piazza_1,Spartina alterniflora
Piazza_et_al_2011,CRMS0164_H_Piazza_2,Spartina alterniflora
Piazza_et_al_2011,CRMS0164_Piazza_1,Spartina alterniflora
Piazza_et_al_2011,CRMS0164_Piazza_2,Spartina alterniflora
Piazza_et_al_2011,CRMS0128_H_Piazza_1,Polygonum spp.
Piazza_et_al_2011,CRMS0128_H_Piazza_2,Polygonum spp.
Piazza_et_al_2011,CRMS0128_Piazza_1,Ludwigia spp
Piazza_et_al_2011,CRMS0128_Piazza_2,Ludwigia spp
Piazza_et_al_2011,CRMS0135_H_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0135_H_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS0135_Piazza_1,Echinochloa spp
Piazza_et_al_2011,CRMS0135_Piazza_1,Alternanthera philoxeroides
Piazza_et_al_2011,CRMS0135_Piazza_2,Echinochloa spp
Piazza_et_al_2011,CRMS0135_Piazza_2,Alternanthera philoxeroides
Piazza_et_al_2011,CRMS0147_H_Piazza_1,Spartina alterniflora
Piazza_et_al_2011,CRMS0147_H_Piazza_2,Spartina alterniflora
Piazza_et_al_2011,CRMS0147_Piazza_1,Spartina alterniflora
Piazza_et_al_2011,CRMS0147_Piazza_2,Spartina alterniflora
Piazza_et_al_2011,CRMS0651_H_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0651_H_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS0651_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0651_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS0672_H_Piazza_1,Paspalum vaginatum
Piazza_et_al_2011,CRMS0672_H_Piazza_2,Paspalum vaginatum
Piazza_et_al_2011,CRMS0672_Piazza_1,Distichlis spicata
Piazza_et_al_2011,CRMS0672_Piazza_2,Distichlis spicata
Piazza_et_al_2011,CRMS0610_H_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0610_H_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS0610_Piazza_1,Distichlis spicata
Piazza_et_al_2011,CRMS0610_Piazza_2,Distichlis spicata
Piazza_et_al_2011,CRMS0669_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0669_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS2156_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS2156_Piazza_1,Iva frutescens
Piazza_et_al_2011,CRMS2156_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS2156_Piazza_2,Iva frutescens
Piazza_et_al_2011,CRMS0294_H_Piazza_1,Typha spp.
Piazza_et_al_2011,CRMS0294_H_Piazza_2,Typha spp.
Piazza_et_al_2011,CRMS0294_Piazza_1,Eleocharis spp.
Piazza_et_al_2011,CRMS0294_Piazza_2,Eleocharis spp.
Piazza_et_al_2011,CRMS0312_H_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0312_H_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS0312_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0312_Piazza_2,Spartina patens
Piazza_et_al_2011,CRMS0326_H_Piazza_1,Spartina alterniflora
Piazza_et_al_2011,CRMS0326_H_Piazza_2,Spartina alterniflora
Piazza_et_al_2011,CRMS0326_H_Piazza_3,Spartina patens
Piazza_et_al_2011,CRMS0326_Piazza_1,Spartina patens
Piazza_et_al_2011,CRMS0326_Piazza_2,Spartina patens
Radabaugh_et_al_2018,BISH,Rhizophora mangle
Radabaugh_et_al_2018,CERF_Marsh,Spartina alterniflora
Radabaugh_et_al_2018,EGS,Rhizophora mangle
Radabaugh_et_al_2018,UTB_Marsh,NA
Radabaugh_et_al_2018,WISB,NA
Unger_et_al_2016,CC1,Spartina alterniflora
Unger_et_al_2016,CC2,Spartina alterniflora
Unger_et_al_2016,CC3,Spartina alterniflora
Unger_et_al_2016,DN1,Spartina alterniflora
Unger_et_al_2016,DN2,Spartina alterniflora
Unger_et_al_2016,DN3,Spartina alterniflora
Unger_et_al_2016,DV1,Spartina alterniflora
Unger_et_al_2016,DV2,Spartina alterniflora
Unger_et_al_2016,DV3,Spartina alterniflora
Unger_et_al_2016,IB1,Spartina alterniflora
Unger_et_al_2016,IB2,Spartina alterniflora
Unger_et_al_2016,IB3,Spartina alterniflora
Unger_et_al_2016,MR1,Spartina alterniflora
Unger_et_al_2016,MR2,Spartina alterniflora
Unger_et_al_2016,RC1,Spartina alterniflora
Unger_et_al_2016,RC2,Spartina alterniflora
Unger_et_al_2016,RC3,Spartina patens
Watson_and_Byrne_2013,Bair_Island_1,NA
Watson_and_Byrne_2013,Bair_Island_2,NA
Watson_and_Byrne_2013,Bair_Island_3,NA
Watson_and_Byrne_2013,Bair_Island_4,NA
Watson_and_Byrne_2013,Corkscrew_Slough_1,NA
Watson_and_Byrne_2013,Corkscrew_Slough_2,NA
Watson_and_Byrne_2013,Coyote_Creek_1,NA
Watson_and_Byrne_2013,Coyote_Creek_2,NA
Watson_and_Byrne_2013,Coyote_Creek_3,NA
Watson_and_Byrne_2013,Coyote_Creek_4,NA
Watson_and_Byrne_2013,Damon_Slough_1,NA
Watson_and_Byrne_2013,Damon_Slough_2,NA
Watson_and_Byrne_2013,Greco_Island_1,NA
Watson_and_Byrne_2013,Greco_Island_2,NA
Watson_and_Byrne_2013,Mud_Slough_1,NA
Watson_and_Byrne_2013,Mud_Slough_2,NA
Watson_and_Byrne_2013,Mud_Slough_3,NA
Watson_and_Byrne_2013,Plummer_Slough_1,NA
Watson_and_Byrne_2013,Ravenswood_Slough_1,NA
Watson_and_Byrne_2013,Ravenswood_Slough_2,NA
Watson_and_Byrne_2013,South_Belmont_Slough_1,NA
Watson_and_Byrne_2013,South_Belmont_Slough_2,NA
Watson_and_Byrne_2013,Triangle_Marsh_1,NA
Watson_and_Byrne_2013,Triangle_Marsh_2,NA
Weis_et_al_2001,Tijuana_Estuary_East_low,Spartina foliosa
Weis_et_al_2001,Tijuana_Estuary_East_low,Salicornia virginica
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,Jaumea carnosa
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,Batis maritima
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,Salicornia virginica
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,Salicornia virginica
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,Batis maritima
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,Frankenia salina
Weis_et_al_2001,Tijuana_Estuary_West_low,Jaumea carnosa
Weis_et_al_2001,Tijuana_Estuary_West_low,Salicornia virginica
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,Salicornia virginica
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,Spartina foliosa
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,Salicornia virginica
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,Batis maritima
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,Jaumea carnosa
Windham_Meyers_et_al_2010,AH,Salicornia pacifica
Windham_Meyers_et_al_2010,AH,Distichlis spicata
Windham_Meyers_et_al_2010,AL,Spartina alterniflora
Windham_Meyers_et_al_2010,BH,Salicornia pacifica
Windham_Meyers_et_al_2010,BH,Distichlis spicata
Windham_Meyers_et_al_2010,BL,Spartina alterniflora
Windham_Meyers_et_al_2010,CH,Salicornia pacifica
Windham_Meyers_et_al_2010,CH,Distichlis spicata
Windham_Meyers_et_al_2010,CL,Spartina alterniflora
Windham_Meyers_et_al_2010,DH,Salicornia pacifica
Windham_Meyers_et_al_2010,DH,Distichlis spicata
Windham_Meyers_et_al_2010,DL,Spartina alterniflora
Windham_Meyers_et_al_2010,EH,Salicornia pacifica
Windham_Meyers_et_al_2010,EH,Distichlis spicata
Windham_Meyers_et_al_2010,EL,Spartina alterniflora
Windham_Meyers_et_al_2010,FH,Salicornia pacifica
Windham_Meyers_et_al_2010,FH,Distichlis spicata
Windham_Meyers_et_al_2010,FL,Spartina alterniflora
Windham_Meyers_et_al_2010,GH,Salicornia pacifica
Windham_Meyers_et_al_2010,GH,Distichlis spicata
Windham_Meyers_et_al_2010,GL,Spartina alterniflora
Windham_Meyers_et_al_2010,HH,Salicornia pacifica
Windham_Meyers_et_al_2010,HH,Distichlis spicata
Windham_Meyers_et_al_2010,HL,Spartina alterniflora
