study_id,site_id,core_id,method_id,year,month,day,latitude,longitude,country,admin_division,habitat,depth_min,depth_max,sample_id,dry_bulk_density,compaction_fraction,compaction_notes,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_unit,delta_c13,be7_activity,be7_activity_se,age,age_se,depth_interval_notes,core_notes,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,coring_method,roots_flag,sediment_sieved_flag,sediment_sieve_size,compaction_flag,dry_bulk_density_temperature,dry_bulk_density_time,dry_bulk_density_sample_volume,dry_bulk_density_flag,loss_on_ignition_temperature,loss_on_ignition_time,loss_on_ignition_sample_mass,loss_on_ignition_flag,carbon_measured_or_modeled,carbonates_removed,carbonate_removal_method,fraction_carbon_method,fraction_carbon_type,carbon_profile_notes,cs137_counting_method,pb210_counting_method,excess_pb210_rate,excess_pb210_model,ra226_assumption,c14_counting_method,dating_notes,age_depth_model_reference,age_depth_model_notes,fraction_carbon_flag,high_low_carbon,percent_organic_matter,percent_carbon
StLaurent_et_al_2020,St Jones Reserve,SJR_11_2017,single set of methods,2017,NA,NA,39.0896,-75.43687,United States,Delaware,marsh,0,15,SJR_11_2017_y_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.229471316085496,5.99
StLaurent_et_al_2020,St Jones Reserve,SJR_11_2017,single set of methods,2017,NA,NA,39.0896,-75.43687,United States,Delaware,marsh,0,15,SJR_11_2017_z_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.73276776246023,5.67
StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,single set of methods,2017,NA,NA,39.08933,-75.43684,United States,Delaware,marsh,0,15,SJR_12_2017_x_a,0.725617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.742191936399772,5.17
StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,single set of methods,2017,NA,NA,39.08933,-75.43684,United States,Delaware,marsh,0,15,SJR_12_2017_y_a,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.500836586726159,5.1
StLaurent_et_al_2020,St Jones Reserve,SJR_12_2017,single set of methods,2017,NA,NA,39.08933,-75.43684,United States,Delaware,marsh,0,15,SJR_12_2017_z_a,0.654499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.662379421221864,5.1
StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,single set of methods,2017,NA,NA,39.08472,-75.43916,United States,Delaware,marsh,0,15,SJR_14_2017_x_a,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,19.813208805870588,5.75
StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,single set of methods,2017,NA,NA,39.08472,-75.43916,United States,Delaware,marsh,0,15,SJR_14_2017_y_a,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,18.815716657443268,5.75
StLaurent_et_al_2020,St Jones Reserve,SJR_14_2017,single set of methods,2017,NA,NA,39.08472,-75.43916,United States,Delaware,marsh,0,15,SJR_14_2017_z_a,0.69377200000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"S.alterniflora / BG; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,18.496158068057078,5.74
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,single set of methods,2018,NA,NA,39.08165,-75.44431,United States,Delaware,marsh,0,32,SJR_1_2018_0-32_RZ,0.58314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,42,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.70749008971427,5.46
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,single set of methods,2018,NA,NA,39.08165,-75.44431,United States,Delaware,marsh,0,32,SJR_1_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,42,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.469827586206835,5.26
StLaurent_et_al_2020,St Jones Reserve,SJR_1_2018,single set of methods,2018,NA,NA,39.08165,-75.44431,United States,Delaware,marsh,0,32,SJR_1_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,42,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.413294268448977,4.82
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,single set of methods,2018,NA,NA,39.08305,-75.44294,United States,Delaware,marsh,0,32,SJR_2_2018_0-32_RZ,0.5746999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.983092022155308,5.42
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,single set of methods,2018,NA,NA,39.08305,-75.44294,United States,Delaware,marsh,0,32,SJR_2_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.950444132772368,5.44
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2018,single set of methods,2018,NA,NA,39.08305,-75.44294,United States,Delaware,marsh,0,32,SJR_2_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.008710078805436,5.4
StLaurent_et_al_2020,St Jones Reserve,SJR_3_2018,single set of methods,2018,NA,NA,39.08478,-75.44216,United States,Delaware,marsh,0,32,SJR_3_2018_0-32_RZ,0.6867199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.211946050096351,3.84
StLaurent_et_al_2020,St Jones Reserve,SJR_3_2018,single set of methods,2018,NA,NA,39.08478,-75.44216,United States,Delaware,marsh,0,32,SJR_3_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.222994497538393,3.8699999999999997
StLaurent_et_al_2020,St Jones Reserve,SJR_3_2018,single set of methods,2018,NA,NA,39.08478,-75.44216,United States,Delaware,marsh,0,32,SJR_3_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.331202789076192,3.88
StLaurent_et_al_2020,St Jones Reserve,SJR_4_2018,single set of methods,2018,NA,NA,39.08582,-75.44051,United States,Delaware,marsh,0,32,SJR_4_2018_0-32_RZ,0.62368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.444444444444521,4.57
StLaurent_et_al_2020,St Jones Reserve,SJR_4_2018,single set of methods,2018,NA,NA,39.08582,-75.44051,United States,Delaware,marsh,0,32,SJR_4_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.60197509660807,4.76
StLaurent_et_al_2020,St Jones Reserve,SJR_4_2018,single set of methods,2018,NA,NA,39.08582,-75.44051,United States,Delaware,marsh,0,32,SJR_4_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.600340549744596,4.76
StLaurent_et_al_2020,St Jones Reserve,SJR_5_2018,single set of methods,2018,NA,NA,39.08725,-75.438,United States,Delaware,marsh,0,32,SJR_5_2018_0-32_RZ,0.6006199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.512253724171057,5.95
StLaurent_et_al_2020,St Jones Reserve,SJR_5_2018,single set of methods,2018,NA,NA,39.08725,-75.438,United States,Delaware,marsh,0,32,SJR_5_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.783864644588881,5.81
StLaurent_et_al_2020,St Jones Reserve,SJR_5_2018,single set of methods,2018,NA,NA,39.08725,-75.438,United States,Delaware,marsh,0,32,SJR_5_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mesohaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.843568945538795,6.01
StLaurent_et_al_2020,St Jones Reserve,SJR_6_2018,single set of methods,2018,NA,NA,39.08911,-75.4371,United States,Delaware,marsh,0,32,SJR_6_2018_0-32_RZ,0.6588199999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.381410927360392,5.6
StLaurent_et_al_2020,St Jones Reserve,SJR_6_2018,single set of methods,2018,NA,NA,39.08911,-75.4371,United States,Delaware,marsh,0,32,SJR_6_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.555921052631614,5.41
StLaurent_et_al_2020,St Jones Reserve,SJR_6_2018,single set of methods,2018,NA,NA,39.08911,-75.4371,United States,Delaware,marsh,0,32,SJR_6_2018_0-32_RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,polyhaline,measurement,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"Spalt. Alt.; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,32,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.504213921548246,5.47
StLaurent_et_al_2020,St Jones Reserve,SJR_2_2019_35,single set of methods,2019,NA,NA,39.09065,-75.43557,United States,Delaware,marsh,0,7.5,SJR_2_2019_x_1,0.6209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Where possible, porewater salinity was assessed by either a handheld YSI probe or by using a porewater sipper and refractometer.",NA,measurement,"80% Salt, 20% bare ground; At each core site, a 0.5 m by 0.5 m quadrat was used to assess the vegetative coverage. A visual method was used and vegetation coverage was forced to 100%. BG denotes bare ground.",NA,NA,NA,core depth limited by length of corer,C2,NA,NA,7.5,pvc and hammer,roots and rhizomes separated,sediment sieved,1,compaction qualified,50,36,5,time approximate,450,8,NA,NA,measured,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,23.26512455516004,8.9
