study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag
CRMS_Database,CRMS0680,CRMS0680_3,29.773647,-93.510571,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0682,CRMS0682_1,29.824453,-93.573072,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0682,CRMS0682_2,29.824453,-93.573072,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0682,CRMS0682_3,29.824453,-93.573072,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0683,CRMS0683_1,29.889774,-93.666826,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0683,CRMS0683_2,29.889774,-93.666826,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0683,CRMS0683_3,29.889774,-93.666826,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0684,CRMS0684_1,29.817194,-93.823078,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0684,CRMS0684_2,29.817194,-93.823078,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0684,CRMS0684_3,29.817194,-93.823078,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS0685,CRMS0685_1,29.889775,-93.385569,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0685,CRMS0685_2,29.889775,-93.385569,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0685,CRMS0685_3,29.889775,-93.385569,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0687,CRMS0687_1,29.940583,-93.354319,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0687,CRMS0687_2,29.940583,-93.354319,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS0687,CRMS0687_3,29.940583,-93.354319,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS1205,CRMS1205_1,29.875261,-93.573073,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1205,CRMS1205_2,29.875261,-93.573073,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1205,CRMS1205_3,29.875261,-93.573073,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1409,CRMS1409_1,29.867997,-93.010565,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1409,CRMS1409_2,29.867997,-93.010565,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1409,CRMS1409_3,29.867997,-93.010565,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,freshwater,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1738,CRMS1738_1,29.853485,-93.229316,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1738,CRMS1738_2,29.853485,-93.229316,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1738,CRMS1738_3,29.853485,-93.229316,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1743,CRMS1743_1,29.889775,-93.229317,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1743,CRMS1743_2,29.889775,-93.229317,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1743,CRMS1743_3,29.889775,-93.229317,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,mesohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS1838,CRMS1838_1,29.780903,-93.698074,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS1838,CRMS1838_2,29.780903,-93.698074,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS1838,CRMS1838_3,29.780903,-93.698074,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS1858,CRMS1858_1,29.83897,-93.510571,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS1858,CRMS1858_2,29.83897,-93.510571,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS1858,CRMS1858_3,29.83897,-93.510571,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,NA,NA,core depth limited by length of corer
CRMS_Database,CRMS2154,CRMS2154_1,29.846225,-93.698075,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2154,CRMS2154_2,29.846225,-93.698075,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2154,CRMS2154_3,29.846225,-93.698075,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2156,CRMS2156_1,29.875257,-93.698076,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2156,CRMS2156_2,29.875257,-93.698076,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2156,CRMS2156_3,29.875257,-93.698076,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2166,CRMS2166_1,29.984129,-93.698079,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2166,CRMS2166_2,29.984129,-93.698079,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2166,CRMS2166_3,29.984129,-93.698079,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2189,CRMS2189_1,29.926064,-93.760579,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
CRMS_Database,CRMS2189,CRMS2189_2,29.926064,-93.760579,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,oligohaline,emergent,NA,core depth limited by length of corer
